customer_id,tenure_months,login_frequency,monthly_charges,R_score,F_score,M_score,RFM_score,customer_segment
C18505,6,10,1043.82,1,2,5,8,Potential Loyal
C18507,25,17,602.43,4,3,3,10,Loyal
C18508,7,25,1090.46,1,5,5,11,Loyal
C18509,17,10,412.78,3,2,2,7,Potential Loyal
C18510,18,12,870.38,3,2,4,9,Potential Loyal
C18512,16,13,824.4,3,2,4,9,Potential Loyal
C18513,30,32,328.39,5,5,1,11,Loyal
C18514,1,12,860.22,1,2,4,7,Potential Loyal
C18515,0,14,619.57,1,2,3,6,At Risk
C18516,11,23,312.26,2,5,1,8,Potential Loyal
C18518,9,26,1249.46,2,5,5,12,Loyal
C18519,8,27,404.45,2,5,2,9,Potential Loyal
C18522,21,21,724.2,3,4,3,10,Loyal
C18523,30,25,806.88,5,5,4,14,High Value
C18525,19,7,728.65,3,1,3,7,Potential Loyal
C18526,16,20,379.75,3,4,1,8,Potential Loyal
C18527,23,15,1190.04,4,3,5,12,Loyal
C18528,30,23,1459.09,5,5,5,15,High Value
C18530,0,4,599.63,1,1,3,5,At Risk
C18533,29,7,366.59,4,1,1,6,At Risk
C18534,2,23,449.71,1,5,2,8,Potential Loyal
C18536,32,19,820.98,5,4,4,13,High Value
C18537,27,9,306.57,4,1,1,6,At Risk
C18539,21,14,601.76,3,2,3,8,Potential Loyal
C18540,8,26,369.09,2,5,1,8,Potential Loyal
C18544,19,23,310.37,3,5,1,9,Potential Loyal
C18545,21,25,770.6,3,5,4,12,Loyal
C18547,35,16,443.32,5,3,2,10,Loyal
C18548,29,27,835.44,4,5,4,13,High Value
C18549,16,10,314.36,3,2,1,6,At Risk
C18552,24,22,730.36,4,4,4,12,Loyal
C18553,32,13,465.2,5,2,2,9,Potential Loyal
C18554,6,14,637.68,1,2,3,6,At Risk
C18556,27,17,1174.86,4,3,5,12,Loyal
C18559,24,20,1195.63,4,4,5,13,High Value
C18562,6,20,620.2,1,4,3,8,Potential Loyal
C18565,26,6,818.81,4,1,4,9,Potential Loyal
C18566,12,6,483.23,2,1,3,6,At Risk
C18567,30,13,331.21,5,2,1,8,Potential Loyal
C18571,15,23,422.32,2,5,2,9,Potential Loyal
C18572,4,6,685.12,1,1,3,5,At Risk
C18573,25,18,457.75,4,3,2,9,Potential Loyal
C18576,11,7,841.63,2,1,4,7,Potential Loyal
C18577,22,16,432.77,3,3,2,8,Potential Loyal
C18578,8,19,419.2,2,4,2,8,Potential Loyal
C18579,29,5,1492.86,4,1,5,10,Loyal
C18581,26,6,445.07,4,1,2,7,Potential Loyal
C18582,31,17,359.64,5,3,1,9,Potential Loyal
C18583,25,14,471.54,4,2,2,8,Potential Loyal
C18587,23,20,1022.46,4,4,5,13,High Value
C18591,24,25,697.53,4,5,3,12,Loyal
C18592,11,10,1162.88,2,2,5,9,Potential Loyal
C18594,30,6,1372.14,5,1,5,11,Loyal
C18595,17,26,1359.37,3,5,5,13,High Value
C18596,9,5,310.09,2,1,1,4,Low Engagement
C18597,8,16,447.85,2,3,2,7,Potential Loyal
C18598,10,2,882.84,2,1,4,7,Potential Loyal
C18599,18,15,469.0,3,3,2,8,Potential Loyal
C18600,1,19,1367.39,1,4,5,10,Loyal
C18601,4,6,1057.75,1,1,5,7,Potential Loyal
C18602,4,13,430.88,1,2,2,5,At Risk
C18603,33,13,475.97,5,2,3,10,Loyal
C18605,19,13,651.68,3,2,3,8,Potential Loyal
C18606,15,16,363.14,2,3,1,6,At Risk
C18607,18,17,1126.33,3,3,5,11,Loyal
C18608,22,19,624.67,3,4,3,10,Loyal
C18610,26,11,331.33,4,2,1,7,Potential Loyal
C18611,25,28,495.52,4,5,3,12,Loyal
C18612,23,22,477.45,4,4,3,11,Loyal
C18613,32,8,433.68,5,1,2,8,Potential Loyal
C18614,17,8,898.4,3,1,4,8,Potential Loyal
C18615,7,18,793.17,1,3,4,8,Potential Loyal
C18616,14,11,438.4,2,2,2,6,At Risk
C18617,22,31,733.46,3,5,4,12,Loyal
C18618,1,17,629.9,1,3,3,7,Potential Loyal
C18619,2,12,493.66,1,2,3,6,At Risk
C18620,19,12,1084.63,3,2,5,10,Loyal
C18621,13,9,422.93,2,1,2,5,At Risk
C18622,29,14,816.13,4,2,4,10,Loyal
C18623,3,24,340.48,1,5,1,7,Potential Loyal
C18624,1,27,784.4,1,5,4,10,Loyal
C18626,4,16,480.38,1,3,3,7,Potential Loyal
C18627,8,10,611.15,2,2,3,7,Potential Loyal
C18628,19,20,1184.36,3,4,5,12,Loyal
C18630,23,29,607.03,4,5,3,12,Loyal
C18631,34,5,891.73,5,1,4,10,Loyal
C18632,19,9,601.01,3,1,3,7,Potential Loyal
C18633,28,34,1081.69,4,5,5,14,High Value
C18635,35,18,301.46,5,3,1,9,Potential Loyal
C18636,18,25,1186.44,3,5,5,13,High Value
C18637,3,8,462.28,1,1,2,4,Low Engagement
C18638,10,13,619.86,2,2,3,7,Potential Loyal
C18639,22,28,448.09,3,5,2,10,Loyal
C18640,33,21,357.04,5,4,1,10,Loyal
C18642,31,29,820.95,5,5,4,14,High Value
C18643,28,16,822.5,4,3,4,11,Loyal
C18644,33,29,625.52,5,5,3,13,High Value
C18645,7,20,805.83,1,4,4,9,Potential Loyal
C18646,17,26,737.49,3,5,4,12,Loyal
C18647,7,16,1302.42,1,3,5,9,Potential Loyal
C18649,0,21,428.37,1,4,2,7,Potential Loyal
C18652,23,12,364.05,4,2,1,7,Potential Loyal
C18653,21,18,706.1,3,3,3,9,Potential Loyal
C18655,29,23,1372.64,4,5,5,14,High Value
C18656,9,21,640.71,2,4,3,9,Potential Loyal
C18657,2,15,754.78,1,3,4,8,Potential Loyal
C18658,3,13,363.64,1,2,1,4,Low Engagement
C18660,33,14,876.66,5,2,4,11,Loyal
C18661,7,34,474.69,1,5,2,8,Potential Loyal
C18662,24,30,1373.5,4,5,5,14,High Value
C18663,21,16,871.59,3,3,4,10,Loyal
C18664,11,13,1115.84,2,2,5,9,Potential Loyal
C18666,27,23,846.45,4,5,4,13,High Value
C18668,25,14,411.77,4,2,2,8,Potential Loyal
C18669,25,24,408.04,4,5,2,11,Loyal
C18670,20,14,482.23,3,2,3,8,Potential Loyal
C18671,32,11,327.23,5,2,1,8,Potential Loyal
C18672,12,16,832.05,2,3,4,9,Potential Loyal
C18674,16,7,868.94,3,1,4,8,Potential Loyal
C18675,9,4,441.05,2,1,2,5,At Risk
C18676,2,13,359.29,1,2,1,4,Low Engagement
C18677,16,9,827.03,3,1,4,8,Potential Loyal
C18678,0,12,686.64,1,2,3,6,At Risk
C18680,28,6,380.45,4,1,1,6,At Risk
C18681,4,26,377.86,1,5,1,7,Potential Loyal
C18682,18,11,1203.01,3,2,5,10,Loyal
C18683,0,10,467.65,1,2,2,5,At Risk
C18684,27,25,842.47,4,5,4,13,High Value
C18685,24,28,620.51,4,5,3,12,Loyal
C18691,6,22,1304.38,1,4,5,10,Loyal
C18693,21,22,839.44,3,4,4,11,Loyal
C18695,16,17,1031.52,3,3,5,11,Loyal
C18696,0,14,1222.08,1,2,5,8,Potential Loyal
C18699,35,24,361.94,5,5,1,11,Loyal
C18701,20,6,460.29,3,1,2,6,At Risk
C18702,29,11,1086.21,4,2,5,11,Loyal
C18703,9,26,1221.07,2,5,5,12,Loyal
C18705,25,12,779.6,4,2,4,10,Loyal
C18707,2,4,747.36,1,1,4,6,At Risk
C18708,32,19,430.46,5,4,2,11,Loyal
C18710,25,10,1414.54,4,2,5,11,Loyal
C18711,10,31,334.34,2,5,1,8,Potential Loyal
C18713,6,8,335.4,1,1,1,3,Low Engagement
C18714,14,22,766.06,2,4,4,10,Loyal
C18715,34,24,1094.71,5,5,5,15,High Value
C18717,11,14,487.96,2,2,3,7,Potential Loyal
C18718,33,7,360.43,5,1,1,7,Potential Loyal
C18719,14,13,838.03,2,2,4,8,Potential Loyal
C18720,24,20,412.27,4,4,2,10,Loyal
C18721,4,11,735.47,1,2,4,7,Potential Loyal
C18722,9,8,319.86,2,1,1,4,Low Engagement
C18724,24,19,1376.65,4,4,5,13,High Value
C18725,10,16,366.45,2,3,1,6,At Risk
C18726,22,15,437.7,3,3,2,8,Potential Loyal
C18728,32,17,454.09,5,3,2,10,Loyal
C18729,21,30,490.6,3,5,3,11,Loyal
C18730,3,21,476.77,1,4,3,8,Potential Loyal
C18731,17,13,494.95,3,2,3,8,Potential Loyal
C18732,23,12,419.74,4,2,2,8,Potential Loyal
C18733,9,15,783.68,2,3,4,9,Potential Loyal
C18734,16,16,657.55,3,3,3,9,Potential Loyal
C18735,4,14,1226.46,1,2,5,8,Potential Loyal
C18736,20,15,712.92,3,3,3,9,Potential Loyal
C18737,5,22,451.78,1,4,2,7,Potential Loyal
C18738,7,21,478.79,1,4,3,8,Potential Loyal
C18739,18,31,487.96,3,5,3,11,Loyal
C18740,21,16,761.62,3,3,4,10,Loyal
C18741,5,11,717.56,1,2,3,6,At Risk
C18742,21,21,389.56,3,4,2,9,Potential Loyal
C18743,5,10,685.78,1,2,3,6,At Risk
C18744,7,20,736.72,1,4,4,9,Potential Loyal
C18745,21,21,1480.04,3,4,5,12,Loyal
C18746,2,10,1249.45,1,2,5,8,Potential Loyal
C18747,13,15,396.38,2,3,2,7,Potential Loyal
C18748,35,19,333.58,5,4,1,10,Loyal
C18749,36,19,704.43,5,4,3,12,Loyal
C18750,29,8,868.85,4,1,4,9,Potential Loyal
C18752,35,19,888.89,5,4,4,13,High Value
C18753,25,24,873.17,4,5,4,13,High Value
C18754,26,18,768.58,4,3,4,11,Loyal
C18757,5,3,1100.66,1,1,5,7,Potential Loyal
C18758,6,26,737.36,1,5,4,10,Loyal
C18759,13,18,702.18,2,3,3,8,Potential Loyal
C18760,9,11,456.07,2,2,2,6,At Risk
C18762,8,8,472.62,2,1,2,5,At Risk
C18765,29,6,763.37,4,1,4,9,Potential Loyal
C18766,19,22,423.5,3,4,2,9,Potential Loyal
C18767,34,27,429.78,5,5,2,12,Loyal
C18768,32,3,851.01,5,1,4,10,Loyal
C18769,32,19,814.29,5,4,4,13,High Value
C18771,15,22,456.62,2,4,2,8,Potential Loyal
C18772,16,5,1444.09,3,1,5,9,Potential Loyal
C18773,7,16,418.89,1,3,2,6,At Risk
C18774,11,16,776.15,2,3,4,9,Potential Loyal
C18775,23,19,1264.67,4,4,5,13,High Value
C18776,16,17,683.54,3,3,3,9,Potential Loyal
C18777,4,16,637.71,1,3,3,7,Potential Loyal
C18778,18,14,664.74,3,2,3,8,Potential Loyal
C18779,19,13,740.55,3,2,4,9,Potential Loyal
C18780,8,10,403.25,2,2,2,6,At Risk
C18781,32,14,433.32,5,2,2,9,Potential Loyal
C18782,22,32,738.66,3,5,4,12,Loyal
C18783,25,25,1227.14,4,5,5,14,High Value
C18784,18,21,430.04,3,4,2,9,Potential Loyal
C18785,25,23,728.9,4,5,3,12,Loyal
C18786,22,16,460.59,3,3,2,8,Potential Loyal
C18788,11,20,482.12,2,4,3,9,Potential Loyal
C18789,30,5,354.53,5,1,1,7,Potential Loyal
C18790,27,25,1374.83,4,5,5,14,High Value
C18791,20,14,601.68,3,2,3,8,Potential Loyal
C18792,22,16,364.15,3,3,1,7,Potential Loyal
C18793,11,10,335.72,2,2,1,5,At Risk
C18794,20,3,1075.66,3,1,5,9,Potential Loyal
C18795,18,14,488.43,3,2,3,8,Potential Loyal
C18796,15,23,700.06,2,5,3,10,Loyal
C18797,11,19,476.18,2,4,3,9,Potential Loyal
C18798,15,6,826.63,2,1,4,7,Potential Loyal
C18799,1,4,307.33,1,1,1,3,Low Engagement
C18800,18,21,803.11,3,4,4,11,Loyal
C18801,20,21,358.7,3,4,1,8,Potential Loyal
C18802,16,16,779.17,3,3,4,10,Loyal
C18804,17,3,446.56,3,1,2,6,At Risk
C18805,26,10,846.86,4,2,4,10,Loyal
C18806,9,17,1467.58,2,3,5,10,Loyal
C18807,10,9,1106.77,2,1,5,8,Potential Loyal
C18810,23,14,370.66,4,2,1,7,Potential Loyal
C18811,35,4,450.46,5,1,2,8,Potential Loyal
C18812,22,5,665.21,3,1,3,7,Potential Loyal
C18813,15,17,1182.03,2,3,5,10,Loyal
C18814,23,15,327.73,4,3,1,8,Potential Loyal
C18815,11,23,760.63,2,5,4,11,Loyal
C18816,15,19,762.7,2,4,4,10,Loyal
C18817,14,20,303.65,2,4,1,7,Potential Loyal
C18818,33,25,676.68,5,5,3,13,High Value
C18819,3,8,491.14,1,1,3,5,At Risk
C18820,3,10,422.04,1,2,2,5,At Risk
C18821,21,14,883.56,3,2,4,9,Potential Loyal
C18822,24,27,1297.77,4,5,5,14,High Value
C18823,12,16,408.48,2,3,2,7,Potential Loyal
C18824,4,11,636.81,1,2,3,6,At Risk
C18827,25,24,361.75,4,5,1,10,Loyal
C18828,12,18,1368.14,2,3,5,10,Loyal
C18830,8,8,464.63,2,1,2,5,At Risk
C18831,21,20,424.28,3,4,2,9,Potential Loyal
C18832,26,21,739.79,4,4,4,12,Loyal
C18833,26,7,452.93,4,1,2,7,Potential Loyal
C18834,5,25,350.26,1,5,1,7,Potential Loyal
C18835,1,5,665.53,1,1,3,5,At Risk
C18836,8,14,603.81,2,2,3,7,Potential Loyal
C18838,12,7,451.61,2,1,2,5,At Risk
C18839,8,2,446.73,2,1,2,5,At Risk
C18842,16,14,384.98,3,2,1,6,At Risk
C18843,31,17,308.63,5,3,1,9,Potential Loyal
C18845,11,27,437.38,2,5,2,9,Potential Loyal
C18846,1,20,1113.52,1,4,5,10,Loyal
C18847,32,10,401.61,5,2,2,9,Potential Loyal
C18848,29,19,349.79,4,4,1,9,Potential Loyal
C18849,1,18,1314.9,1,3,5,9,Potential Loyal
C18850,25,4,627.27,4,1,3,8,Potential Loyal
C18851,18,19,1127.96,3,4,5,12,Loyal
C18853,22,15,864.18,3,3,4,10,Loyal
C18854,10,13,323.5,2,2,1,5,At Risk
C18856,25,17,338.07,4,3,1,8,Potential Loyal
C18857,24,21,1304.95,4,4,5,13,High Value
C18859,6,8,367.62,1,1,1,3,Low Engagement
C18860,4,12,677.0,1,2,3,6,At Risk
C18862,0,20,872.6,1,4,4,9,Potential Loyal
C18863,32,12,408.72,5,2,2,9,Potential Loyal
C18864,24,14,1141.21,4,2,5,11,Loyal
C18865,20,9,1119.13,3,1,5,9,Potential Loyal
C18866,5,12,304.58,1,2,1,4,Low Engagement
C18867,22,21,608.7,3,4,3,10,Loyal
C18868,8,13,436.58,2,2,2,6,At Risk
C18870,0,0,799.36,1,1,4,6,At Risk
C18872,0,23,433.09,1,5,2,8,Potential Loyal
C18873,9,10,643.77,2,2,3,7,Potential Loyal
C18875,3,10,323.55,1,2,1,4,Low Engagement
C18877,15,13,340.17,2,2,1,5,At Risk
C18879,10,18,680.84,2,3,3,8,Potential Loyal
C18880,28,30,320.03,4,5,1,10,Loyal
C18882,9,10,748.28,2,2,4,8,Potential Loyal
C18884,34,9,376.89,5,1,1,7,Potential Loyal
C18885,7,6,894.14,1,1,4,6,At Risk
C18886,35,21,440.43,5,4,2,11,Loyal
C18887,32,4,322.92,5,1,1,7,Potential Loyal
C18888,34,29,699.81,5,5,3,13,High Value
C18891,9,12,761.84,2,2,4,8,Potential Loyal
C18892,14,24,1076.55,2,5,5,12,Loyal
C18893,21,14,338.58,3,2,1,6,At Risk
C18894,16,16,828.82,3,3,4,10,Loyal
C18896,35,22,637.7,5,4,3,12,Loyal
C18898,26,23,398.25,4,5,2,11,Loyal
C18899,3,18,360.58,1,3,1,5,At Risk
C18900,9,5,692.96,2,1,3,6,At Risk
C18901,14,0,668.5,2,1,3,6,At Risk
C18902,30,11,705.31,5,2,3,10,Loyal
C18903,17,18,358.63,3,3,1,7,Potential Loyal
C18904,8,2,1070.81,2,1,5,8,Potential Loyal
C18907,12,12,314.37,2,2,1,5,At Risk
C18908,24,16,459.61,4,3,2,9,Potential Loyal
C18909,6,14,372.32,1,2,1,4,Low Engagement
C18910,22,29,663.92,3,5,3,11,Loyal
C18911,35,11,459.49,5,2,2,9,Potential Loyal
C18912,4,20,854.54,1,4,4,9,Potential Loyal
C18913,27,23,1475.01,4,5,5,14,High Value
C18914,24,23,454.44,4,5,2,11,Loyal
C18916,34,25,1419.91,5,5,5,15,High Value
C18917,1,17,642.52,1,3,3,7,Potential Loyal
C18918,16,15,732.55,3,3,4,10,Loyal
C18919,30,12,489.15,5,2,3,10,Loyal
C18920,11,10,474.7,2,2,2,6,At Risk
C18921,28,6,743.16,4,1,4,9,Potential Loyal
C18922,34,22,488.96,5,4,3,12,Loyal
C18923,22,7,343.9,3,1,1,5,At Risk
C18924,24,14,804.36,4,2,4,10,Loyal
C18927,28,17,307.48,4,3,1,8,Potential Loyal
C18928,25,16,496.9,4,3,3,10,Loyal
C18929,18,18,999.87,3,3,4,10,Loyal
C18930,5,12,375.52,1,2,1,4,Low Engagement
C18931,28,20,445.13,4,4,2,10,Loyal
C18932,4,14,772.87,1,2,4,7,Potential Loyal
C18933,9,11,325.5,2,2,1,5,At Risk
C18935,1,13,877.47,1,2,4,7,Potential Loyal
C18936,14,12,1403.98,2,2,5,9,Potential Loyal
C18937,3,22,394.32,1,4,2,7,Potential Loyal
C18939,36,13,433.91,5,2,2,9,Potential Loyal
C18941,30,0,841.93,5,1,4,10,Loyal
C18942,5,28,835.0,1,5,4,10,Loyal
C18943,33,21,1005.02,5,4,4,13,High Value
C18944,34,28,485.67,5,5,3,13,High Value
C18945,19,10,693.52,3,2,3,8,Potential Loyal
C18946,34,25,471.84,5,5,2,12,Loyal
C18947,32,8,351.24,5,1,1,7,Potential Loyal
C18951,25,29,1176.36,4,5,5,14,High Value
C18952,32,8,626.27,5,1,3,9,Potential Loyal
C18954,32,15,457.61,5,3,2,10,Loyal
C18955,30,14,748.21,5,2,4,11,Loyal
C18956,3,33,850.24,1,5,4,10,Loyal
C18958,23,20,1400.51,4,4,5,13,High Value
C18959,27,6,871.81,4,1,4,9,Potential Loyal
C18960,12,28,868.23,2,5,4,11,Loyal
C18961,34,14,610.92,5,2,3,10,Loyal
C18963,26,15,639.36,4,3,3,10,Loyal
C18965,34,16,304.44,5,3,1,9,Potential Loyal
C18966,18,19,1178.47,3,4,5,12,Loyal
C18968,27,16,636.6,4,3,3,10,Loyal
C18969,12,12,740.75,2,2,4,8,Potential Loyal
C18971,29,22,312.52,4,4,1,9,Potential Loyal
C18972,17,13,1166.15,3,2,5,10,Loyal
C18973,22,20,788.08,3,4,4,11,Loyal
C18975,21,28,1368.51,3,5,5,13,High Value
C18976,13,16,1032.02,2,3,5,10,Loyal
C18977,30,29,471.69,5,5,2,12,Loyal
C18978,15,11,1118.71,2,2,5,9,Potential Loyal
C18980,13,23,418.45,2,5,2,9,Potential Loyal
C18982,4,4,459.32,1,1,2,4,Low Engagement
C18983,14,23,307.32,2,5,1,8,Potential Loyal
C18984,30,8,353.08,5,1,1,7,Potential Loyal
C18986,33,11,478.02,5,2,3,10,Loyal
C18989,21,18,475.04,3,3,2,8,Potential Loyal
C18990,34,32,352.99,5,5,1,11,Loyal
C18992,34,19,446.77,5,4,2,11,Loyal
C18993,23,11,790.47,4,2,4,10,Loyal
C18995,28,11,408.03,4,2,2,8,Potential Loyal
C18996,4,13,465.71,1,2,2,5,At Risk
C18997,31,14,1170.65,5,2,5,12,Loyal
C18998,32,16,666.89,5,3,3,11,Loyal
C18999,33,14,405.85,5,2,2,9,Potential Loyal
C19000,13,8,312.23,2,1,1,4,Low Engagement
C19001,23,22,497.24,4,4,3,11,Loyal
C19003,28,7,422.57,4,1,2,7,Potential Loyal
C19004,13,29,395.31,2,5,2,9,Potential Loyal
C19005,10,19,668.47,2,4,3,9,Potential Loyal
C19007,24,27,326.13,4,5,1,10,Loyal
C19008,9,13,450.07,2,2,2,6,At Risk
C19009,26,19,824.22,4,4,4,12,Loyal
C19010,18,0,1416.3,3,1,5,9,Potential Loyal
C19011,0,12,876.81,1,2,4,7,Potential Loyal
C19012,4,5,769.25,1,1,4,6,At Risk
C19013,26,9,416.5,4,1,2,7,Potential Loyal
C19014,12,14,601.1,2,2,3,7,Potential Loyal
C19015,0,28,659.7,1,5,3,9,Potential Loyal
C19017,5,18,1456.52,1,3,5,9,Potential Loyal
C19018,12,17,846.0,2,3,4,9,Potential Loyal
C19020,35,33,398.85,5,5,2,12,Loyal
C19021,23,16,885.33,4,3,4,11,Loyal
C19022,30,15,835.39,5,3,4,12,Loyal
C19023,29,16,865.65,4,3,4,11,Loyal
C19024,22,2,605.24,3,1,3,7,Potential Loyal
C19025,35,10,348.72,5,2,1,8,Potential Loyal
C19026,27,1,1376.16,4,1,5,10,Loyal
C19027,19,21,495.73,3,4,3,10,Loyal
C19031,24,14,441.52,4,2,2,8,Potential Loyal
C19032,8,18,358.84,2,3,1,6,At Risk
C19033,16,24,397.85,3,5,2,10,Loyal
C19034,32,9,1072.22,5,1,5,11,Loyal
C19035,22,7,330.3,3,1,1,5,At Risk
C19037,30,18,1317.92,5,3,5,13,High Value
C19038,3,3,871.65,1,1,4,6,At Risk
C19039,14,21,337.53,2,4,1,7,Potential Loyal
C19040,26,21,306.83,4,4,1,9,Potential Loyal
C19043,0,11,307.0,1,2,1,4,Low Engagement
C19044,3,27,354.45,1,5,1,7,Potential Loyal
C19045,23,6,457.3,4,1,2,7,Potential Loyal
C19050,20,10,1056.54,3,2,5,10,Loyal
C19051,35,12,891.75,5,2,4,11,Loyal
C19055,31,3,1173.59,5,1,5,11,Loyal
C19056,22,11,758.24,3,2,4,9,Potential Loyal
C19058,7,23,430.55,1,5,2,8,Potential Loyal
C19059,26,23,652.69,4,5,3,12,Loyal
C19060,9,21,439.53,2,4,2,8,Potential Loyal
C19061,28,3,481.62,4,1,3,8,Potential Loyal
C19062,30,14,458.89,5,2,2,9,Potential Loyal
C19063,35,4,366.88,5,1,1,7,Potential Loyal
C19064,17,16,351.49,3,3,1,7,Potential Loyal
C19065,36,20,327.23,5,4,1,10,Loyal
C19066,22,15,365.98,3,3,1,7,Potential Loyal
C19068,21,7,331.72,3,1,1,5,At Risk
C19069,10,17,1475.15,2,3,5,10,Loyal
C19071,23,12,311.51,4,2,1,7,Potential Loyal
C19073,30,9,308.29,5,1,1,7,Potential Loyal
C19076,21,6,429.93,3,1,2,6,At Risk
C19077,14,24,710.26,2,5,3,10,Loyal
C19079,24,7,795.07,4,1,4,9,Potential Loyal
C19080,16,9,491.46,3,1,3,7,Potential Loyal
C19081,15,28,323.88,2,5,1,8,Potential Loyal
C19082,8,0,685.06,2,1,3,6,At Risk
C19085,2,20,1089.69,1,4,5,10,Loyal
C19086,24,24,456.33,4,5,2,11,Loyal
C19087,4,29,1479.98,1,5,5,11,Loyal
C19088,1,18,895.47,1,3,4,8,Potential Loyal
C19090,28,20,319.51,4,4,1,9,Potential Loyal
C19093,28,14,387.75,4,2,2,8,Potential Loyal
C19095,1,29,476.79,1,5,3,9,Potential Loyal
C19096,24,22,651.74,4,4,3,11,Loyal
C19098,25,9,431.4,4,1,2,7,Potential Loyal
C19099,15,7,418.51,2,1,2,5,At Risk
C19100,15,18,613.17,2,3,3,8,Potential Loyal
C19102,0,9,439.4,1,1,2,4,Low Engagement
C19103,14,24,1228.99,2,5,5,12,Loyal
C19105,10,10,722.26,2,2,3,7,Potential Loyal
C19107,30,17,1385.35,5,3,5,13,High Value
C19108,36,19,327.75,5,4,1,10,Loyal
C19113,3,9,718.6,1,1,3,5,At Risk
C19114,27,1,1473.84,4,1,5,10,Loyal
C19115,34,18,897.98,5,3,4,12,Loyal
C19116,18,14,658.82,3,2,3,8,Potential Loyal
C19117,27,25,729.7,4,5,4,13,High Value
C19119,24,21,822.68,4,4,4,12,Loyal
C19121,25,9,733.31,4,1,4,9,Potential Loyal
C19122,33,17,495.0,5,3,3,11,Loyal
C19123,12,1,452.93,2,1,2,5,At Risk
C19124,5,28,662.68,1,5,3,9,Potential Loyal
C19125,9,25,860.91,2,5,4,11,Loyal
C19126,12,15,331.97,2,3,1,6,At Risk
C19127,5,28,310.01,1,5,1,7,Potential Loyal
C19128,20,7,734.04,3,1,4,8,Potential Loyal
C19129,28,8,324.07,4,1,1,6,At Risk
C19131,28,21,1451.81,4,4,5,13,High Value
C19133,15,7,677.63,2,1,3,6,At Risk
C19134,20,9,809.05,3,1,4,8,Potential Loyal
C19135,18,16,351.18,3,3,1,7,Potential Loyal
C19136,9,17,358.86,2,3,1,6,At Risk
C19137,2,7,347.21,1,1,1,3,Low Engagement
C19138,15,9,329.72,2,1,1,4,Low Engagement
C19139,36,17,301.79,5,3,1,9,Potential Loyal
C19140,17,15,359.36,3,3,1,7,Potential Loyal
C19141,8,7,392.44,2,1,2,5,At Risk
C19142,36,17,358.22,5,3,1,9,Potential Loyal
C19143,35,23,393.26,5,5,2,12,Loyal
C19144,31,10,1150.64,5,2,5,12,Loyal
C19145,22,24,429.9,3,5,2,10,Loyal
C19146,19,14,774.13,3,2,4,9,Potential Loyal
C19147,9,20,853.69,2,4,4,10,Loyal
C19148,31,29,666.36,5,5,3,13,High Value
C19149,31,17,378.26,5,3,1,9,Potential Loyal
C19150,4,17,422.95,1,3,2,6,At Risk
C19151,13,2,419.07,2,1,2,5,At Risk
C19152,15,10,349.86,2,2,1,5,At Risk
C19153,20,18,1413.29,3,3,5,11,Loyal
C19154,9,20,477.39,2,4,3,9,Potential Loyal
C19155,35,14,760.2,5,2,4,11,Loyal
C19157,3,24,665.53,1,5,3,9,Potential Loyal
C19158,30,32,886.5,5,5,4,14,High Value
C19159,21,21,686.58,3,4,3,10,Loyal
C19160,0,19,1020.17,1,4,5,10,Loyal
C19161,28,13,450.79,4,2,2,8,Potential Loyal
C19164,4,6,1478.63,1,1,5,7,Potential Loyal
C19165,27,24,453.38,4,5,2,11,Loyal
C19167,28,20,435.68,4,4,2,10,Loyal
C19168,19,23,631.37,3,5,3,11,Loyal
C19169,32,12,848.81,5,2,4,11,Loyal
C19170,33,18,1076.51,5,3,5,13,High Value
C19172,4,11,490.93,1,2,3,6,At Risk
C19175,34,5,753.33,5,1,4,10,Loyal
C19176,19,13,392.16,3,2,2,7,Potential Loyal
C19177,8,12,441.59,2,2,2,6,At Risk
C19179,21,6,379.0,3,1,1,5,At Risk
C19180,36,6,395.31,5,1,2,8,Potential Loyal
C19181,11,12,617.62,2,2,3,7,Potential Loyal
C19182,18,17,306.44,3,3,1,7,Potential Loyal
C19183,18,22,1238.41,3,4,5,12,Loyal
C19184,26,11,677.78,4,2,3,9,Potential Loyal
C19185,22,7,677.44,3,1,3,7,Potential Loyal
C19186,5,28,1340.6,1,5,5,11,Loyal
C19188,32,3,468.29,5,1,2,8,Potential Loyal
C19189,28,25,680.07,4,5,3,12,Loyal
C19191,31,3,733.24,5,1,4,10,Loyal
C19192,31,9,668.68,5,1,3,9,Potential Loyal
C19194,5,23,1137.61,1,5,5,11,Loyal
C19195,36,6,609.14,5,1,3,9,Potential Loyal
C19196,16,7,749.0,3,1,4,8,Potential Loyal
C19197,4,7,402.0,1,1,2,4,Low Engagement
C19198,7,21,373.91,1,4,1,6,At Risk
C19199,22,7,459.38,3,1,2,6,At Risk
C19200,11,10,752.37,2,2,4,8,Potential Loyal
C19202,15,7,480.67,2,1,3,6,At Risk
C19203,27,12,1251.41,4,2,5,11,Loyal
C19204,15,2,312.1,2,1,1,4,Low Engagement
C19205,24,7,399.74,4,1,2,7,Potential Loyal
C19206,35,24,662.49,5,5,3,13,High Value
C19207,25,24,494.57,4,5,3,12,Loyal
C19208,11,11,358.19,2,2,1,5,At Risk
C19210,12,16,1452.67,2,3,5,10,Loyal
C19211,26,6,464.61,4,1,2,7,Potential Loyal
C19213,24,22,1295.7,4,4,5,13,High Value
C19214,3,16,352.17,1,3,1,5,At Risk
