customer_id,monthly_usage_hours,login_frequency,support_tickets,complaints
C18441,53.5,17,2,1
C18442,54.1,23,4,4
C18443,48.4,18,2,0
C18444,44.1,14,2,0
C18445,13.7,15,4,4
C18446,61.3,23,2,1
C18447,59.9,27,1,0
C18448,44.6,14,2,0
C18449,76.6,20,2,0
C18450,21.5,9,4,3
C18451,64.8,20,3,2
C18452,18.9,3,5,4
C18453,52.2,21,2,0
C18454,48.8,22,3,2
C18455,41.2,14,3,2
C18456,22.4,15,4,3
C18457,36.6,9,4,2
C18458,0.0,0,5,5
C18459,72.2,18,1,1
C18460,33.8,9,3,2
C18461,33.6,8,3,3
C18462,57.7,22,2,2
C18463,20.1,6,4,3
C18464,51.5,25,4,4
C18465,51.2,22,3,2
C18466,37.9,21,3,1
C18467,58.0,21,1,0
C18468,49.4,23,3,2
C18469,27.8,8,4,3
C18470,55.4,18,2,1
C18471,15.1,5,4,4
C18472,9.8,0,6,4
C18473,59.2,23,1,0
C18474,54.8,23,2,0
C18475,56.7,20,2,0
C18476,14.9,8,5,5
C18477,63.2,26,2,1
C18478,73.4,23,0,0
C18479,53.3,18,2,1
C18480,44.7,20,2,1
C18481,15.0,9,4,3
C18482,49.4,18,2,1
C18483,46.0,16,4,4
C18484,7.1,0,4,2
C18485,39.2,12,3,2
C18486,51.3,14,3,2
C18487,2.6,1,5,3
C18488,52.5,21,2,2
C18489,8.2,9,5,3
C18490,38.1,13,3,3
C18491,18.7,8,4,4
C18492,40.4,14,4,4
C18493,35.9,13,3,3
C18494,15.8,4,5,3
C18495,69.8,28,1,1
C18496,50.2,17,2,0
C18497,13.7,8,4,2
C18498,44.4,14,5,4
C18499,22.3,12,5,4
C18500,60.0,25,2,2
C18501,42.5,20,4,2
C18502,29.4,11,3,2
C18503,31.4,8,4,2
C18504,62.7,26,1,0
C18505,27.9,10,3,2
C18506,36.6,12,3,2
C18507,48.5,17,3,1
C18508,40.0,25,2,1
C18509,22.3,10,4,2
C18510,42.4,12,3,3
C18511,16.2,6,4,3
C18512,33.8,13,3,3
C18513,73.6,32,1,1
C18514,44.9,12,2,2
C18515,46.3,14,3,3
C18516,67.7,23,1,0
C18517,54.2,26,3,3
C18518,64.0,26,1,1
C18519,75.3,27,2,0
C18520,30.6,14,5,5
C18521,77.5,29,0,0
C18522,50.8,21,2,0
C18523,69.3,25,2,2
C18524,20.2,13,4,4
C18525,17.2,7,4,2
C18526,47.0,20,2,2
C18527,49.9,15,3,2
C18528,60.0,23,2,1
C18529,15.3,8,4,3
C18530,24.7,4,4,4
C18531,30.6,10,4,4
C18532,36.9,14,3,3
C18533,30.6,7,3,2
C18534,63.6,23,4,2
C18535,37.6,17,4,2
C18536,41.1,19,3,3
C18537,19.9,9,4,3
C18538,22.3,10,6,5
C18539,38.4,14,3,1
C18540,62.5,26,1,0
C18541,27.7,7,3,2
C18542,60.9,23,1,0
C18543,53.0,17,2,0
C18544,61.8,23,3,2
C18545,52.4,25,1,1
C18546,18.4,6,7,5
C18547,40.8,16,2,0
C18548,74.3,27,2,0
C18549,15.1,10,4,3
C18550,51.5,24,3,3
C18551,55.7,16,2,2
C18552,67.1,22,2,0
C18553,22.0,13,4,4
C18554,39.7,14,3,3
C18555,40.7,17,3,1
C18556,45.8,17,2,0
C18557,4.9,8,4,4
C18558,37.3,13,3,2
C18559,62.3,20,1,1
C18560,32.4,12,3,3
C18561,25.2,11,3,2
C18562,47.6,20,2,0
C18563,37.8,22,3,3
C18564,28.3,6,4,3
C18565,34.6,6,3,2
C18566,21.6,6,4,4
C18567,34.7,13,4,3
C18568,56.9,21,1,1
C18569,15.2,4,4,2
C18570,44.7,21,5,4
C18571,63.2,23,2,0
C18572,13.4,6,6,5
C18573,56.6,18,3,2
C18574,5.4,0,6,5
C18575,58.2,24,2,2
C18576,15.4,7,4,2
C18577,26.6,16,3,3
C18578,57.8,19,1,0
C18579,25.9,5,5,5
C18580,24.7,12,3,1
C18581,13.8,6,4,2
C18582,51.4,17,2,1
C18583,39.9,14,3,3
C18584,24.8,6,5,4
C18585,54.5,27,2,1
C18586,40.6,9,3,3
C18587,36.5,20,3,2
C18588,20.4,14,6,4
C18589,26.4,10,4,2
C18590,77.5,28,1,1
C18591,64.2,25,2,2
C18592,19.1,10,4,4
C18593,45.8,18,3,1
C18594,17.4,6,4,2
C18595,57.0,26,1,0
C18596,20.3,5,6,6
C18597,38.6,16,3,3
C18598,16.3,2,5,4
C18599,43.3,15,2,0
C18600,33.0,19,3,2
C18601,32.9,6,5,3
C18602,37.1,13,4,2
C18603,38.1,13,3,1
C18604,33.9,13,3,1
C18605,32.6,13,4,2
C18606,37.6,16,3,3
C18607,34.1,17,3,2
C18608,42.1,19,2,0
C18609,32.1,12,3,2
C18610,7.5,11,4,4
C18611,73.5,28,0,0
C18612,43.8,22,4,4
C18613,26.9,8,4,3
C18614,0.0,8,6,5
C18615,48.1,18,4,4
C18616,37.6,11,3,2
C18617,71.0,31,1,0
C18618,30.7,17,3,1
C18619,45.7,12,4,4
C18620,34.8,12,4,2
C18621,41.3,9,4,2
C18622,50.0,14,2,1
C18623,54.6,24,2,2
C18624,61.7,27,3,3
C18625,39.0,16,3,3
C18626,22.8,16,4,3
C18627,36.8,10,4,3
C18628,51.6,20,2,1
C18629,61.3,29,1,1
C18630,66.8,29,2,2
C18631,18.1,5,4,3
C18632,18.5,9,5,3
C18633,81.5,34,0,0
C18634,15.8,0,4,2
C18635,29.3,18,3,3
C18636,65.5,25,1,0
C18637,34.2,8,4,2
C18638,34.2,13,3,1
C18639,68.5,28,1,0
C18640,60.0,21,1,0
C18641,35.2,11,3,2
C18642,53.0,29,2,0
C18643,58.3,16,3,3
C18644,75.0,29,0,0
C18645,66.1,20,1,1
C18646,67.1,26,2,2
C18647,45.2,16,3,1
C18648,59.7,22,3,3
C18649,41.1,21,2,0
C18650,39.7,11,4,4
C18651,12.5,0,5,3
C18652,41.9,12,2,1
C18653,39.8,18,3,1
C18654,14.7,3,4,4
C18655,42.4,23,3,1
C18656,58.6,21,3,2
C18657,35.9,15,3,2
C18658,34.5,13,3,1
C18659,44.8,14,2,1
C18660,39.3,14,3,3
C18661,75.7,34,0,0
C18662,75.2,30,1,1
C18663,43.9,16,3,3
C18664,49.7,13,3,2
C18665,52.8,20,2,0
C18666,54.9,23,1,0
C18667,20.3,12,5,3
C18668,40.9,14,3,1
C18669,61.5,24,1,0
C18670,45.6,14,2,0
C18671,25.5,11,3,3
C18672,39.0,16,3,1
C18673,26.3,11,4,3
C18674,19.1,7,6,4
C18675,18.1,4,7,5
C18676,37.2,13,5,4
C18677,18.2,9,4,4
C18678,41.0,12,3,1
C18679,21.0,9,4,2
C18680,29.0,6,3,1
C18681,54.3,26,2,2
C18682,20.2,11,4,2
C18683,16.7,10,5,5
C18684,73.3,25,2,1
C18685,79.6,28,1,0
C18686,70.8,24,1,1
C18687,36.8,8,3,2
C18688,39.5,15,2,2
C18689,52.9,23,3,3
C18690,35.3,13,5,4
C18691,48.7,22,2,0
C18692,37.6,12,5,5
C18693,57.0,22,4,2
C18694,52.8,22,2,1
C18695,44.1,17,3,1
C18696,31.8,14,3,1
C18697,9.1,8,4,3
C18698,73.9,27,1,0
C18699,58.0,24,1,0
C18700,60.1,26,1,1
C18701,22.0,6,5,5
C18702,52.0,11,2,0
C18703,72.3,26,2,0
C18704,32.3,18,2,0
C18705,28.7,12,3,1
C18706,30.4,13,5,4
C18707,30.8,4,5,3
C18708,40.9,19,2,1
C18709,3.8,0,5,4
C18710,15.8,10,4,4
C18711,75.0,31,1,0
C18712,19.7,6,5,4
C18713,24.6,8,5,5
C18714,42.7,22,3,3
C18715,58.5,24,4,2
C18716,36.0,18,4,2
C18717,45.7,14,3,1
C18718,19.9,7,4,3
C18719,41.5,13,3,3
C18720,45.1,20,4,4
C18721,27.4,11,3,2
C18722,21.9,8,4,4
C18723,10.4,0,4,2
C18724,45.7,19,3,2
C18725,37.0,16,3,2
C18726,37.1,15,3,1
C18727,42.4,16,4,4
C18728,43.0,17,2,1
C18729,54.6,30,2,0
C18730,52.9,21,2,0
C18731,26.9,13,3,2
C18732,33.5,12,3,1
C18733,46.1,15,2,0
C18734,45.5,16,3,1
C18735,38.2,14,3,3
C18736,37.7,15,3,2
C18737,44.5,22,3,1
C18738,53.3,21,2,1
C18739,70.1,31,1,0
C18740,43.3,16,3,2
C18741,40.0,11,3,3
C18742,55.6,21,1,0
C18743,33.5,10,4,3
C18744,58.8,20,2,2
C18745,50.7,21,2,0
C18746,15.7,10,4,2
C18747,30.4,15,5,5
C18748,41.0,19,2,2
C18749,53.5,19,2,0
C18750,16.7,8,4,2
C18751,26.5,9,4,3
C18752,54.2,19,3,2
C18753,51.7,24,2,0
C18754,66.2,18,1,0
C18755,35.2,11,4,4
C18756,41.4,16,3,1
C18757,16.4,3,5,5
C18758,69.4,26,0,0
C18759,51.3,18,4,4
C18760,26.9,11,3,1
C18761,64.4,23,2,1
C18762,31.3,8,3,3
C18763,64.4,25,2,1
C18764,1.3,2,6,4
C18765,23.1,6,4,3
C18766,54.6,22,2,2
C18767,42.7,27,3,2
C18768,22.9,3,5,5
C18769,69.2,19,2,2
C18770,25.9,8,6,4
C18771,42.0,22,3,3
C18772,9.9,5,7,5
C18773,64.4,16,3,2
C18774,52.5,16,3,1
C18775,27.8,19,3,1
C18776,25.4,17,5,4
C18777,44.7,16,2,0
C18778,28.1,14,4,3
C18779,32.6,13,3,3
C18780,20.0,10,4,3
C18781,51.5,14,2,0
C18782,85.6,32,2,0
C18783,75.3,25,2,1
C18784,43.4,21,2,1
C18785,68.7,23,1,0
C18786,34.8,16,3,3
C18787,35.1,13,3,3
C18788,69.6,20,1,0
C18789,18.9,5,4,4
C18790,63.6,25,2,1
C18791,31.8,14,4,2
C18792,26.3,16,3,2
C18793,19.4,10,3,1
C18794,11.6,3,5,4
C18795,41.7,14,3,1
C18796,54.3,23,3,1
C18797,51.9,19,2,2
C18798,28.1,6,3,1
C18799,11.3,4,6,6
C18800,44.9,21,2,2
C18801,50.0,21,2,1
C18802,38.3,16,2,2
C18803,21.9,9,5,5
C18804,18.3,3,4,2
C18805,23.6,10,4,2
C18806,34.5,17,3,3
C18807,32.4,9,3,3
C18808,40.2,8,4,4
C18809,70.2,28,0,0
C18810,25.3,14,5,5
C18811,13.3,4,7,6
C18812,11.9,5,4,3
C18813,42.6,17,2,2
C18814,47.0,15,3,3
C18815,69.7,23,2,1
C18816,63.0,19,1,0
C18817,44.0,20,2,0
C18818,68.2,25,3,3
C18819,21.2,8,5,4
C18820,32.1,10,6,6
C18821,49.4,14,3,2
C18822,50.3,27,2,0
C18823,36.9,16,3,3
C18824,32.0,11,3,3
C18825,60.3,20,1,1
C18826,69.3,18,2,1
C18827,68.4,24,2,2
C18828,31.6,18,2,1
C18829,31.1,11,3,3
C18830,23.1,8,3,2
C18831,74.4,20,1,1
C18832,43.0,21,5,5
C18833,14.4,7,4,2
C18834,63.3,25,2,2
C18835,21.9,5,4,4
C18836,51.5,14,2,0
C18837,28.1,11,3,3
C18838,19.7,7,3,1
C18839,4.9,2,5,4
C18840,37.7,18,2,1
C18841,29.8,13,4,3
C18842,40.2,14,5,3
C18843,43.0,17,2,1
C18844,67.0,28,2,1
C18845,84.3,27,3,3
C18846,48.6,20,3,1
C18847,5.1,10,6,4
C18848,60.4,19,2,2
C18849,46.7,18,3,2
C18850,5.8,4,6,5
C18851,50.4,19,4,2
C18852,26.8,14,3,2
C18853,27.7,15,4,2
C18854,32.8,13,4,2
C18855,58.3,21,2,1
C18856,49.1,17,2,1
C18857,50.3,21,2,0
C18858,41.9,21,4,3
C18859,9.4,8,5,5
C18860,21.5,12,3,2
C18861,43.9,14,2,0
C18862,48.3,20,2,0
C18863,52.1,12,4,2
C18864,44.9,14,3,1
C18865,10.2,9,4,4
C18866,29.2,12,3,3
C18867,53.0,21,2,2
C18868,33.0,13,2,2
C18869,47.8,13,2,1
C18870,14.2,0,4,4
C18871,43.9,13,3,1
C18872,51.6,23,2,1
C18873,29.7,10,4,2
C18874,22.7,5,4,3
C18875,21.9,10,3,3
C18876,19.1,4,4,4
C18877,33.5,13,4,4
C18878,39.4,5,5,4
C18879,45.5,18,2,2
C18880,84.4,30,0,0
C18881,29.9,15,4,2
C18882,20.8,10,4,3
C18883,45.2,17,2,2
C18884,14.2,9,5,4
C18885,24.2,6,4,2
C18886,55.8,21,2,2
C18887,27.9,4,4,4
C18888,57.6,29,4,4
C18889,55.6,20,2,1
C18890,54.5,18,1,0
C18891,28.5,12,5,3
C18892,53.2,24,2,2
C18893,30.0,14,3,1
C18894,50.2,16,2,1
C18895,23.2,12,3,3
C18896,54.5,22,2,1
C18897,52.5,20,1,0
C18898,62.6,23,2,1
C18899,29.9,18,3,1
C18900,7.9,5,4,3
C18901,3.4,0,6,5
C18902,21.3,11,3,2
C18903,45.5,18,3,2
C18904,16.7,2,5,3
C18905,42.5,18,4,2
C18906,32.0,12,5,3
C18907,40.1,12,2,1
C18908,39.0,16,3,3
C18909,37.5,14,2,0
C18910,62.1,29,3,2
C18911,18.5,11,4,4
C18912,42.5,20,2,1
C18913,48.9,23,2,2
C18914,61.1,23,1,0
C18915,64.7,26,1,0
C18916,62.7,25,1,1
C18917,47.4,17,2,2
C18918,33.6,15,2,1
C18919,32.0,12,4,4
C18920,32.1,10,3,3
C18921,14.7,6,4,2
C18922,58.3,22,2,2
C18923,34.6,7,3,2
C18924,36.2,14,4,3
C18925,41.0,17,3,2
C18926,28.2,12,4,3
C18927,35.1,17,2,2
C18928,26.4,16,3,1
C18929,48.9,18,2,1
C18930,30.2,12,4,2
C18931,43.3,20,2,0
C18932,32.2,14,4,4
C18933,28.2,11,3,3
C18934,40.9,23,2,2
C18935,43.8,13,3,1
C18936,22.9,12,3,2
C18937,44.3,22,2,1
C18938,30.0,16,5,4
C18939,31.5,13,3,2
C18940,14.8,6,5,4
C18941,2.5,0,6,4
C18942,70.1,28,0,0
C18943,53.4,21,3,1
C18944,73.1,28,2,2
C18945,37.2,10,4,3
C18946,58.4,25,1,0
C18947,26.3,8,6,5
C18948,58.7,26,1,0
C18949,38.1,11,4,2
C18950,31.9,15,2,2
C18951,62.4,29,3,2
C18952,25.5,8,4,2
C18953,22.3,13,3,1
C18954,42.0,15,3,1
C18955,32.1,14,3,2
C18956,59.3,33,1,1
C18957,30.1,15,3,3
C18958,57.9,20,2,0
C18959,20.4,6,3,3
C18960,69.7,28,1,0
C18961,34.8,14,3,1
C18962,48.7,15,2,2
C18963,35.8,15,2,0
C18964,19.6,10,5,3
C18965,17.1,16,3,1
C18966,62.2,19,1,0
C18967,49.2,24,4,4
C18968,38.9,16,3,3
C18969,27.3,12,3,1
C18970,35.8,10,3,1
C18971,73.9,22,1,0
C18972,31.3,13,4,4
C18973,56.0,20,1,0
C18974,57.5,22,3,3
C18975,62.0,28,1,0
C18976,33.2,16,3,1
C18977,53.6,29,4,4
C18978,25.5,11,4,2
C18979,39.6,16,3,3
C18980,54.2,23,3,1
C18981,34.1,12,3,2
C18982,16.6,4,4,4
C18983,48.6,23,2,1
C18984,30.1,8,3,1
C18985,79.9,27,0,0
C18986,37.2,11,5,4
C18987,67.8,23,1,0
C18988,67.6,23,1,1
C18989,28.2,18,2,1
C18990,66.9,32,1,0
C18991,0.6,1,4,2
C18992,57.8,19,2,0
C18993,41.1,11,4,3
C18994,75.9,32,0,0
C18995,36.9,11,5,4
C18996,36.9,13,4,2
C18997,41.3,14,5,3
C18998,57.9,16,2,2
C18999,40.2,14,3,2
C19000,27.9,8,3,2
C19001,60.2,22,1,0
C19002,5.0,2,7,6
C19003,14.5,7,4,4
C19004,70.5,29,1,1
C19005,67.9,19,1,0
C19006,33.1,20,3,2
C19007,56.8,27,1,0
C19008,45.9,13,2,1
C19009,52.5,19,1,0
C19010,17.0,0,6,4
C19011,39.6,12,3,2
C19012,20.0,5,4,2
C19013,24.9,9,5,5
C19014,21.2,14,6,5
C19015,67.6,28,1,1
C19016,8.9,7,5,4
C19017,36.0,18,5,4
C19018,58.2,17,3,1
C19019,44.0,19,2,1
C19020,71.0,33,0,0
C19021,39.5,16,2,0
C19022,55.3,15,2,2
C19023,26.9,16,3,3
C19024,12.2,2,4,3
C19025,25.7,10,4,4
C19026,3.9,1,5,3
C19027,35.0,21,3,3
C19028,15.0,8,4,2
C19029,65.8,25,1,1
C19030,22.4,4,4,4
C19031,38.4,14,5,5
C19032,36.9,18,3,1
C19033,55.4,24,1,0
C19034,19.4,9,3,2
C19035,19.4,7,5,4
C19036,18.1,5,4,4
C19037,34.3,18,3,3
C19038,20.8,3,4,3
C19039,60.9,21,1,1
C19040,61.5,21,1,1
C19041,64.7,26,1,1
C19042,12.0,1,5,5
C19043,41.3,11,3,2
C19044,71.1,27,1,1
C19045,20.3,6,5,4
C19046,35.0,11,3,2
C19047,60.3,24,1,0
C19048,38.9,16,4,2
C19049,14.4,8,7,6
C19050,21.1,10,4,2
C19051,37.0,12,4,4
C19052,30.2,7,3,3
C19053,39.0,11,4,3
C19054,16.0,4,4,3
C19055,15.3,3,4,4
C19056,32.2,11,4,4
C19057,56.1,18,3,3
C19058,52.5,23,3,3
C19059,68.4,23,1,0
C19060,64.7,21,3,3
C19061,12.7,3,4,4
C19062,26.1,14,3,2
C19063,18.1,4,5,5
C19064,47.7,16,2,1
C19065,53.4,20,2,1
C19066,47.0,15,2,2
C19067,19.4,7,5,5
C19068,38.9,7,3,2
C19069,59.9,17,2,0
C19070,35.7,10,4,2
C19071,47.6,12,3,3
C19072,29.6,11,3,1
C19073,25.7,9,3,1
C19074,34.0,11,3,2
C19075,19.7,10,5,5
C19076,16.5,6,4,2
C19077,67.9,24,3,3
C19078,18.3,7,5,4
C19079,17.2,7,4,3
C19080,25.4,9,4,2
C19081,67.7,28,1,0
C19082,15.7,0,4,3
C19083,51.9,15,2,2
C19084,53.1,17,2,1
C19085,48.5,20,3,3
C19086,55.3,24,2,1
C19087,77.3,29,0,0
C19088,46.4,18,3,2
C19089,51.9,21,2,1
C19090,31.8,20,3,2
C19091,36.0,12,3,2
C19092,48.1,19,2,1
C19093,34.7,14,4,2
C19094,52.6,22,2,1
C19095,80.4,29,1,0
C19096,51.8,22,2,1
C19097,18.1,3,4,4
C19098,4.0,9,4,4
C19099,16.5,7,4,4
C19100,55.3,18,2,1
C19101,46.7,19,2,1
C19102,10.5,9,4,2
C19103,37.7,24,2,0
C19104,50.3,15,2,0
C19105,30.2,10,3,3
C19106,35.9,15,2,1
C19107,53.9,17,3,2
C19108,36.9,19,2,1
C19109,15.4,4,3,1
C19110,28.6,14,3,3
C19111,73.4,28,2,0
C19112,25.8,9,4,4
C19113,29.7,9,3,1
C19114,12.3,1,4,3
C19115,56.8,18,2,2
C19116,32.5,14,4,3
C19117,71.8,25,1,0
C19118,44.8,22,2,2
C19119,66.0,21,1,0
C19120,7.9,7,4,2
C19121,20.1,9,4,2
C19122,51.6,17,2,1
C19123,12.0,1,5,3
C19124,52.1,28,2,1
C19125,69.8,25,2,0
C19126,55.0,15,3,3
C19127,70.4,28,3,3
C19128,24.9,7,4,3
C19129,7.0,8,4,2
C19130,14.8,11,4,4
C19131,55.1,21,3,3
C19132,59.3,23,2,2
C19133,15.4,7,4,4
C19134,40.6,9,4,4
C19135,48.8,16,2,2
C19136,47.1,17,4,3
C19137,20.7,7,4,3
C19138,38.8,9,4,2
C19139,51.1,17,2,2
C19140,51.7,15,2,2
C19141,12.8,7,4,3
C19142,57.5,17,3,3
C19143,71.3,23,2,1
C19144,25.2,10,4,2
C19145,58.6,24,1,0
C19146,34.4,14,5,5
C19147,44.4,20,2,1
C19148,78.4,29,1,0
C19149,61.4,17,1,0
C19150,31.2,17,3,3
C19151,13.0,2,5,3
C19152,25.2,10,3,3
C19153,43.6,18,2,0
C19154,62.7,20,1,0
C19155,36.7,14,3,2
C19156,11.6,4,5,3
C19157,61.3,24,3,3
C19158,55.6,32,2,0
C19159,44.0,21,2,2
C19160,52.6,19,2,1
C19161,30.7,13,4,2
C19162,55.3,19,2,2
C19163,45.7,15,2,0
C19164,25.2,6,3,2
C19165,58.0,24,1,0
C19166,65.3,21,1,1
C19167,53.6,20,2,2
C19168,53.5,23,2,0
C19169,22.8,12,4,3
C19170,36.2,18,5,5
C19171,55.7,14,2,2
C19172,41.2,11,3,3
C19173,15.4,5,4,4
C19174,45.8,22,6,6
C19175,18.2,5,5,5
C19176,46.3,13,3,3
C19177,51.3,12,3,1
C19178,50.2,21,2,0
C19179,32.5,6,4,4
C19180,16.9,6,4,4
C19181,31.2,12,4,4
C19182,49.2,17,3,3
C19183,37.7,22,1,0
C19184,24.2,11,3,3
C19185,32.1,7,3,2
C19186,69.9,28,0,0
C19187,3.5,6,5,5
C19188,17.1,3,6,5
C19189,42.2,25,3,1
C19190,51.3,23,1,1
C19191,17.6,3,4,2
C19192,12.5,9,5,4
C19193,57.9,18,2,0
C19194,60.9,23,2,1
C19195,19.4,6,4,4
C19196,1.1,7,4,4
C19197,13.6,7,5,4
C19198,40.0,21,2,1
C19199,22.7,7,4,4
C19200,21.3,10,6,4
C19201,34.0,14,3,1
C19202,22.7,7,3,1
C19203,30.9,12,3,1
C19204,25.1,2,3,2
C19205,25.5,7,5,5
C19206,59.3,24,1,0
C19207,53.4,24,3,1
C19208,42.3,11,3,3
C19209,43.6,15,2,2
C19210,50.1,16,2,2
C19211,12.6,6,6,6
C19212,35.1,11,3,3
C19213,53.4,22,3,1
C19214,50.6,16,2,1
C19215,36.1,14,3,2
C19216,35.8,12,3,2
C19217,6.6,1,5,4
C19218,6.4,7,4,4
C19219,21.9,6,5,3
C19220,12.1,4,4,4
C19221,53.1,11,2,0
C19222,71.8,26,1,0
C19223,53.9,18,2,2
C19224,6.5,3,4,3
C19225,55.7,21,2,1
C19226,24.9,12,3,3
C19227,5.3,4,5,5
C19228,6.3,0,5,4
C19229,38.1,11,3,1
C19230,56.1,13,3,1
C19231,66.0,17,2,2
C19232,42.6,20,3,1
C19233,47.8,20,2,1
C19234,11.2,3,5,3
C19235,41.4,13,4,4
C19236,38.0,14,3,2
C19237,42.0,11,3,1
C19238,51.3,19,2,0
C19239,26.9,11,6,6
C19240,32.4,11,3,1
C19241,53.5,25,2,0
C19242,72.3,25,0,0
C19243,20.2,13,3,2
C19244,37.9,14,3,1
C19245,45.4,17,2,1
C19246,20.2,6,4,3
C19247,54.9,17,3,3
C19248,77.3,27,1,0
C19249,44.7,18,4,3
C19250,56.6,22,4,3
C19251,46.8,16,2,2
C19252,58.9,17,1,0
C19253,27.0,12,3,3
C19254,30.2,17,4,3
C19255,9.6,9,5,3
C19256,52.1,15,2,0
C19257,24.7,10,5,3
C19258,10.6,4,5,4
C19259,21.2,5,5,3
C19260,28.3,13,3,1
C19261,30.8,9,4,2
C19262,40.5,18,2,2
C19263,27.2,12,4,4
C19264,61.7,22,1,0
C19265,62.9,23,1,0
C19266,38.8,17,5,3
C19267,65.2,30,2,1
C19268,21.9,15,5,4
C19269,33.7,10,5,5
C19270,32.4,9,3,1
C19271,36.6,5,3,2
C19272,36.9,14,4,2
C19273,52.9,19,2,2
C19274,45.7,17,3,1
C19275,51.2,25,2,2
C19276,62.9,23,1,0
C19277,46.9,17,2,1
C19278,25.5,11,4,2
C19279,17.8,1,4,4
C19280,32.2,15,4,4
C19281,36.8,16,3,3
C19282,28.7,7,3,3
C19283,26.1,10,3,2
C19284,13.9,11,7,5
C19285,0.0,0,5,5
C19286,67.3,26,2,1
C19287,22.8,1,4,4
C19288,29.1,11,3,3
C19289,55.0,24,2,2
C19290,56.9,22,3,3
C19291,57.9,20,2,0
C19292,24.8,11,4,4
C19293,0.7,5,4,3
C19294,63.3,22,1,1
C19295,55.0,25,1,0
C19296,14.6,2,5,5
C19297,60.9,16,1,0
C19298,61.6,19,2,0
C19299,10.0,5,4,4
C19300,60.5,17,3,2
C19301,45.2,9,2,1
C19302,39.8,15,2,2
C19303,5.8,3,4,2
C19304,67.5,27,2,2
C19305,5.9,2,4,4
C19306,60.3,23,2,1
C19307,46.6,18,3,3
C19308,33.9,17,4,3
C19309,30.9,14,4,3
C19310,21.2,7,5,4
C19311,47.8,19,2,0
C19312,41.9,18,2,2
C19313,20.0,7,5,3
C19314,47.0,17,3,3
C19315,65.5,19,2,0
C19316,77.8,25,0,0
C19317,52.9,22,3,3
C19318,49.8,22,4,3
C19319,0.7,4,4,2
C19320,52.1,23,2,2
C19321,77.2,31,1,0
C19322,50.4,28,3,2
C19323,42.9,14,3,1
C19324,40.7,18,3,3
C19325,29.1,8,3,2
C19326,37.6,16,4,2
C19327,13.8,4,4,3
C19328,60.7,20,2,2
C19329,33.9,12,5,5
C19330,53.6,9,2,0
C19331,66.1,25,1,1
C19332,28.4,10,3,1
C19333,53.5,21,2,0
C19334,54.5,20,1,1
C19335,11.5,5,4,4
C19336,24.9,11,3,2
C19337,22.5,9,3,2
C19338,30.8,13,3,3
C19339,11.0,13,4,3
C19340,65.4,24,1,1
C19341,40.5,15,3,2
C19342,56.3,21,1,1
C19343,46.5,10,3,3
C19344,21.1,10,4,2
C19345,57.0,25,2,0
C19346,51.5,20,3,2
C19347,21.1,10,3,3
C19348,22.6,10,4,2
C19349,52.1,19,3,1
C19350,0.6,0,5,5
C19351,20.9,1,4,4
C19352,20.5,10,4,3
C19353,37.0,12,3,1
C19354,54.4,21,1,0
C19355,31.2,10,4,3
C19356,55.9,17,2,0
C19357,25.8,9,3,1
C19358,48.0,21,2,0
C19359,7.9,6,4,3
C19360,16.2,6,4,2
C19361,29.5,15,4,3
C19362,52.8,22,2,0
C19363,71.4,31,1,0
C19364,68.9,19,1,0
C19365,28.5,12,4,3
C19366,37.7,16,5,4
C19367,73.4,26,1,0
C19368,6.7,3,4,4
C19369,40.0,11,2,1
C19370,27.3,14,3,3
C19371,47.4,12,2,1
C19372,39.9,17,3,3
C19373,23.7,10,3,3
C19374,71.9,26,1,0
C19375,30.6,12,3,2
C19376,68.9,22,1,0
C19377,58.2,22,3,3
C19378,3.9,5,5,3
C19379,34.9,18,4,2
C19380,23.3,13,4,4
C19381,9.8,6,4,2
C19382,60.9,21,2,1
C19383,35.9,15,3,1
C19384,49.8,14,2,1
C19385,59.3,20,1,0
C19386,22.6,9,5,4
C19387,45.7,18,3,3
C19388,12.7,3,5,5
C19389,66.4,21,1,0
C19390,31.7,20,2,1
C19391,31.5,7,3,1
C19392,42.6,15,2,1
C19393,66.8,31,2,1
C19394,30.5,13,4,2
C19395,32.8,12,3,2
C19396,49.7,18,2,0
C19397,12.5,0,7,7
C19398,28.2,11,3,2
C19399,22.2,6,5,5
C19400,61.0,24,2,2
C19401,20.9,4,4,2
C19402,42.0,13,2,2
C19403,18.6,6,4,4
C19404,39.9,10,3,2
C19405,51.8,22,1,1
C19406,42.3,19,4,2
C19407,26.3,8,4,4
C19408,44.3,18,3,1
C19409,24.2,17,3,3
C19410,48.6,17,3,1
C19411,48.5,18,2,1
C19412,54.6,12,2,1
C19413,34.2,18,3,3
C19414,27.9,16,4,4
C19415,43.2,17,2,2
C19416,38.2,16,3,3
C19417,40.4,20,4,4
C19418,25.0,15,3,3
C19419,67.6,17,1,1
C19420,51.8,17,3,2
C19421,68.6,23,2,1
C19422,58.2,25,4,4
C19423,71.8,27,2,1
C19424,50.6,22,2,1
C19425,50.3,18,4,2
C19426,39.6,11,3,2
C19427,49.5,16,4,4
C19428,40.0,12,5,3
C19429,57.7,16,2,0
C19430,10.5,4,4,4
C19431,32.2,8,4,3
C19432,79.2,26,0,0
C19433,45.2,12,3,2
C19434,30.4,13,4,2
C19435,28.0,13,4,3
C19436,57.6,25,3,2
C19437,42.9,14,4,3
