customer_id,plan,contract_type,monthly_charges,payment_method,auto_renewal
C17032,Basic,Annual,394.97,UPI,True
C17033,Standard,Monthly,858.58,Credit Card,True
C17034,Standard,Annual,705.76,Credit Card,True
C17035,Basic,Annual,452.72,Credit Card,True
C17036,Premium,Monthly,1337.02,Debit Card,False
C17037,Basic,Annual,426.73,Credit Card,True
C17038,Basic,Monthly,468.0,Credit Card,True
C17039,Standard,Monthly,603.25,Wallet,True
C17040,Standard,Monthly,877.75,UPI,False
C17041,Standard,Monthly,847.77,UPI,False
C17042,Basic,Monthly,486.57,UPI,False
C17043,Standard,Annual,837.08,UPI,True
C17044,Basic,Monthly,474.72,Credit Card,True
C17045,Premium,Monthly,1100.54,UPI,False
C17046,Basic,Monthly,362.85,UPI,False
C17047,Standard,Monthly,693.57,Credit Card,False
C17048,Basic,Monthly,320.83,Debit Card,False
C17049,Basic,Annual,444.92,Debit Card,True
C17050,Standard,Monthly,639.85,UPI,False
C17051,Premium,Annual,1025.25,Credit Card,True
C17052,Standard,Monthly,831.63,UPI,True
C17053,Premium,Monthly,1451.33,Debit Card,False
C17054,Standard,Annual,828.24,UPI,True
C17055,Standard,Monthly,846.61,Wallet,False
C17056,Basic,Monthly,418.12,Net Banking,False
C17057,Premium,Monthly,1442.87,UPI,True
C17058,Basic,Annual,398.34,Credit Card,True
C17059,Premium,Monthly,1493.16,UPI,False
C17060,Premium,Monthly,1050.71,UPI,False
C17061,Premium,Monthly,1403.59,UPI,False
C17062,Standard,Monthly,791.42,Net Banking,False
C17063,Standard,Monthly,773.19,Debit Card,True
C17064,Standard,Annual,816.74,UPI,True
C17065,Basic,Annual,467.06,Credit Card,False
C17066,Standard,Monthly,857.87,Debit Card,False
C17067,Basic,Annual,334.08,UPI,True
C17068,Standard,Monthly,658.11,Debit Card,False
C17069,Basic,Annual,302.23,UPI,True
C17070,Basic,Monthly,325.37,UPI,True
C17071,Basic,Monthly,351.78,UPI,False
C17072,Basic,Annual,443.21,Wallet,True
C17073,Standard,Monthly,741.73,UPI,False
C17074,Basic,Monthly,450.58,Wallet,True
C17075,Standard,Annual,744.96,UPI,False
C17076,Basic,Monthly,410.12,UPI,True
C17077,Standard,Monthly,632.32,Debit Card,False
C17078,Standard,Monthly,831.97,UPI,True
C17079,Standard,Annual,826.44,UPI,True
C17080,Standard,Monthly,691.27,UPI,False
C17081,Basic,Annual,364.72,UPI,False
C17082,Standard,Annual,664.9,Net Banking,False
C17083,Basic,Annual,461.77,Credit Card,True
C17084,Standard,Monthly,823.1,UPI,False
C17085,Standard,Monthly,781.74,UPI,False
C17086,Basic,Annual,346.76,Credit Card,True
C17087,Standard,Monthly,650.56,Wallet,False
C17088,Standard,Annual,614.08,UPI,True
C17089,Basic,Monthly,308.12,Debit Card,False
C17090,Basic,Monthly,336.43,Debit Card,False
C17091,Basic,Monthly,319.11,UPI,False
C17092,Premium,Annual,1277.05,Credit Card,True
C17093,Standard,Annual,706.43,Debit Card,True
C17094,Basic,Monthly,387.99,Debit Card,False
C17095,Basic,Annual,417.81,Net Banking,True
C17096,Standard,Annual,796.73,UPI,True
C17097,Premium,Annual,1323.1,Debit Card,True
C17098,Basic,Monthly,351.17,Net Banking,False
C17099,Basic,Annual,460.93,Wallet,True
C17100,Premium,Monthly,1457.85,UPI,False
C17101,Basic,Monthly,362.19,Credit Card,False
C17102,Basic,Monthly,302.41,UPI,False
C17103,Premium,Monthly,1448.58,Debit Card,False
C17104,Standard,Annual,876.06,UPI,True
C17105,Basic,Monthly,309.19,Credit Card,False
C17106,Basic,Monthly,299.99,UPI,False
C17107,Basic,Monthly,462.28,Debit Card,True
C17108,Basic,Monthly,359.29,UPI,False
C17109,Premium,Monthly,1456.29,Credit Card,False
C17110,Basic,Monthly,342.35,UPI,False
C17111,Standard,Monthly,857.35,UPI,True
C17112,Premium,Annual,1033.32,Credit Card,True
C17113,Basic,Annual,351.13,UPI,True
C17114,Basic,Annual,493.63,Credit Card,True
C17115,Standard,Annual,668.36,UPI,True
C17116,Premium,Annual,1065.51,Debit Card,True
C17117,Premium,Annual,1427.53,UPI,False
C17118,Basic,Monthly,322.56,Debit Card,False
C17119,Standard,Annual,628.24,Credit Card,True
C17120,Standard,Annual,696.03,Credit Card,True
C17121,Premium,Monthly,1316.66,Net Banking,False
C17122,Basic,Monthly,441.15,UPI,False
C17123,Standard,Annual,863.37,Wallet,True
C17124,Premium,Monthly,1269.46,Net Banking,True
C17125,Basic,Annual,377.68,Net Banking,True
C17126,Standard,Monthly,706.65,UPI,False
C17127,Basic,Monthly,468.38,Credit Card,False
C17128,Basic,Annual,443.76,Wallet,True
C17129,Basic,Monthly,480.09,Credit Card,False
C17130,Premium,Monthly,1481.02,UPI,True
C17131,Basic,Annual,359.01,Net Banking,True
C17132,Standard,Monthly,757.9,Debit Card,False
C17133,Standard,Monthly,788.55,Credit Card,False
C17134,Basic,Monthly,331.77,Debit Card,False
C17135,Standard,Monthly,615.0,Wallet,False
C17136,Standard,Monthly,859.33,Wallet,False
C17137,Premium,Monthly,1266.76,UPI,False
C17138,Standard,Monthly,770.23,Net Banking,False
C17139,Standard,Monthly,765.47,Credit Card,False
C17140,Basic,Annual,449.99,Credit Card,True
C17141,Premium,Monthly,1071.75,Debit Card,False
C17142,Basic,Monthly,421.81,Credit Card,False
C17143,Standard,Monthly,739.84,Debit Card,False
C17144,Basic,Annual,478.39,Credit Card,False
C17145,Premium,Annual,1258.81,UPI,True
C17146,Standard,Monthly,881.88,Credit Card,True
C17147,Standard,Monthly,704.98,Credit Card,False
C17148,Basic,Annual,492.38,Net Banking,True
C17149,Basic,Monthly,474.03,Credit Card,True
C17150,Standard,Monthly,774.28,Credit Card,True
C17151,Standard,Monthly,705.11,Credit Card,False
C17152,Basic,Annual,374.18,Net Banking,True
C17153,Premium,Annual,1385.38,UPI,True
C17154,Premium,Monthly,1289.32,UPI,False
C17155,Basic,Annual,379.32,Credit Card,True
C17156,Premium,Monthly,1317.03,Debit Card,True
C17157,Standard,Annual,818.97,Credit Card,True
C17158,Standard,Annual,605.87,Debit Card,False
C17159,Basic,Monthly,316.97,UPI,False
C17160,Standard,Monthly,627.35,Net Banking,True
C17161,Standard,Monthly,668.58,Credit Card,True
C17162,Basic,Monthly,384.4,UPI,True
C17163,Standard,Monthly,840.09,Credit Card,True
C17164,Standard,Monthly,704.33,Debit Card,False
C17165,Standard,Monthly,604.24,Credit Card,True
C17166,Basic,Annual,395.67,Wallet,False
C17167,Premium,Monthly,1497.31,Credit Card,False
C17168,Standard,Monthly,703.71,UPI,False
C17169,Basic,Monthly,491.25,Credit Card,False
C17170,Basic,Annual,319.27,Debit Card,True
C17171,Standard,Monthly,650.93,Debit Card,False
C17172,Premium,Monthly,1361.06,Credit Card,True
C17173,Basic,Monthly,399.24,Net Banking,False
C17174,Standard,Monthly,828.54,UPI,False
C17175,Basic,Monthly,471.71,Credit Card,True
C17176,Standard,Monthly,674.33,UPI,True
C17177,Premium,Monthly,1340.41,Debit Card,True
C17178,Standard,Monthly,781.28,UPI,False
C17179,Basic,Annual,471.31,UPI,True
C17180,Standard,Monthly,728.03,Credit Card,False
C17181,Basic,Annual,309.37,Net Banking,True
C17182,Basic,Monthly,413.84,Credit Card,True
C17183,Standard,Monthly,886.66,Credit Card,False
C17184,Standard,Monthly,603.39,UPI,False
C17185,Basic,Annual,347.05,Credit Card,True
C17186,Premium,Monthly,1157.03,Credit Card,True
C17187,Standard,Monthly,828.75,Debit Card,False
C17188,Basic,Monthly,363.66,Net Banking,False
C17189,Standard,Annual,670.73,Credit Card,False
C17190,Standard,Monthly,793.57,Debit Card,True
C17191,Standard,Monthly,612.92,Credit Card,False
C17192,Standard,Monthly,650.18,Debit Card,False
C17193,Standard,Monthly,721.41,UPI,False
C17194,Basic,Monthly,370.12,Debit Card,False
C17195,Premium,Monthly,1172.58,UPI,True
C17196,Standard,Monthly,631.57,UPI,False
C17197,Basic,Monthly,371.17,Debit Card,False
C17198,Standard,Monthly,838.4,Debit Card,False
C17199,Premium,Annual,1205.92,UPI,True
C17200,Premium,Monthly,1292.09,UPI,True
C17201,Basic,Monthly,331.72,Net Banking,False
C17202,Basic,Monthly,312.94,Wallet,True
C17203,Standard,Monthly,862.99,UPI,True
C17204,Basic,Annual,365.27,Wallet,False
C17205,Premium,Annual,1174.17,UPI,True
C17206,Basic,Monthly,474.54,Credit Card,False
C17207,Basic,Monthly,440.55,UPI,False
C17208,Basic,Monthly,450.25,Credit Card,True
C17209,Basic,Monthly,435.4,Debit Card,True
C17210,Standard,Annual,630.74,Debit Card,True
C17211,Standard,Monthly,886.4,Credit Card,False
C17212,Basic,Monthly,480.83,Debit Card,False
C17213,Basic,Monthly,346.24,Debit Card,False
C17214,Standard,Monthly,840.2,Credit Card,True
C17215,Basic,Annual,380.88,Credit Card,True
C17216,Standard,Annual,804.13,UPI,True
C17217,Standard,Monthly,648.68,Debit Card,True
C17218,Standard,Monthly,760.57,Net Banking,False
C17219,Premium,Annual,1062.31,Net Banking,True
C17220,Premium,Annual,1267.08,UPI,True
C17221,Premium,Monthly,1120.8,Debit Card,True
C17222,Basic,Annual,389.49,UPI,True
C17223,Basic,Monthly,432.59,Credit Card,True
C17224,Basic,Monthly,474.41,UPI,False
C17225,Premium,Monthly,1081.64,Debit Card,False
C17226,Premium,Monthly,1445.63,UPI,False
C17227,Premium,Annual,1194.02,UPI,False
C17228,Basic,Monthly,467.76,UPI,False
C17229,Premium,Annual,1255.27,UPI,True
C17230,Basic,Monthly,471.44,Credit Card,True
C17231,Basic,Monthly,431.56,UPI,True
C17232,Basic,Monthly,400.74,Debit Card,True
C17233,Basic,Monthly,361.51,Debit Card,False
C17234,Standard,Annual,889.67,Debit Card,True
C17235,Basic,Monthly,459.18,Debit Card,False
C17236,Standard,Monthly,713.36,Debit Card,False
C17237,Standard,Annual,649.02,UPI,True
C17238,Premium,Annual,1388.77,UPI,True
C17239,Standard,Annual,895.98,Credit Card,False
C17240,Basic,Monthly,354.79,Credit Card,False
C17241,Premium,Annual,1456.93,UPI,False
C17242,Premium,Monthly,1061.69,Net Banking,False
C17243,Basic,Annual,489.44,Credit Card,True
C17244,Standard,Monthly,822.6,UPI,True
C17245,Basic,Annual,368.32,Net Banking,True
C17246,Basic,Monthly,359.93,Credit Card,True
C17247,Standard,Monthly,792.03,Credit Card,True
C17248,Premium,Annual,1295.75,Wallet,True
C17249,Basic,Annual,482.79,Credit Card,True
C17250,Premium,Monthly,1382.12,UPI,True
C17251,Premium,Annual,1269.18,UPI,True
C17252,Premium,Monthly,1462.78,Credit Card,True
C17253,Basic,Annual,417.55,Credit Card,True
C17254,Premium,Annual,1423.84,UPI,True
C17255,Basic,Monthly,467.19,UPI,False
C17256,Standard,Monthly,874.76,Credit Card,False
C17257,Basic,Monthly,312.52,UPI,True
C17258,Basic,Monthly,415.76,UPI,True
C17259,Standard,Monthly,739.52,Debit Card,True
C17260,Basic,Annual,397.11,UPI,True
C17261,Basic,Annual,390.98,Credit Card,False
C17262,Basic,Monthly,466.49,Debit Card,True
C17263,Standard,Monthly,694.53,UPI,True
C17264,Basic,Monthly,391.55,Debit Card,False
C17265,Premium,Monthly,1099.34,Debit Card,True
C17266,Basic,Monthly,349.34,UPI,False
C17267,Basic,Annual,431.08,UPI,False
C17268,Basic,Annual,322.39,UPI,True
C17269,Standard,Monthly,655.35,Net Banking,True
C17270,Basic,Monthly,404.61,Wallet,True
C17271,Basic,Annual,307.75,UPI,True
C17272,Premium,Monthly,1062.46,Debit Card,True
C17273,Standard,Annual,858.01,UPI,True
C17274,Basic,Annual,468.23,Credit Card,True
C17275,Basic,Annual,368.56,UPI,True
C17276,Premium,Monthly,1173.0,UPI,True
C17277,Basic,Monthly,486.3,Wallet,False
C17278,Basic,Annual,304.17,Wallet,True
C17279,Standard,Monthly,773.09,UPI,False
C17280,Standard,Monthly,778.22,Debit Card,False
C17281,Standard,Monthly,835.37,UPI,True
C17282,Basic,Monthly,489.35,Debit Card,False
C17283,Basic,Annual,370.17,Net Banking,True
C17284,Standard,Monthly,730.35,UPI,False
C17285,Basic,Monthly,433.26,UPI,False
C17286,Standard,Monthly,889.18,Credit Card,True
C17287,Standard,Monthly,866.24,Debit Card,True
C17288,Basic,Monthly,432.41,UPI,False
C17289,Premium,Annual,1427.36,Credit Card,False
C17290,Premium,Monthly,1041.6,Debit Card,False
C17291,Standard,Monthly,712.14,Credit Card,True
C17292,Basic,Monthly,301.62,Wallet,False
C17293,Basic,Monthly,334.49,UPI,False
C17294,Standard,Monthly,788.15,UPI,False
C17295,Basic,Monthly,476.11,Credit Card,True
C17296,Premium,Monthly,1315.39,Debit Card,False
C17297,Basic,Annual,431.83,Credit Card,True
C17298,Standard,Annual,630.15,UPI,True
C17299,Basic,Monthly,431.97,Net Banking,False
C17300,Standard,Monthly,735.3,Credit Card,True
C17301,Basic,Monthly,429.29,Credit Card,False
C17302,Basic,Annual,364.23,Credit Card,True
C17303,Basic,Monthly,415.3,UPI,True
C17304,Premium,Monthly,1211.03,Net Banking,True
C17305,Basic,Monthly,410.73,UPI,False
C17306,Premium,Monthly,1072.54,UPI,False
C17307,Premium,Annual,1196.91,Credit Card,True
C17308,Basic,Monthly,373.86,UPI,True
C17309,Standard,Annual,819.92,Credit Card,True
C17310,Basic,Monthly,440.28,Debit Card,False
C17311,Premium,Monthly,1453.43,Debit Card,False
C17312,Standard,Annual,788.62,Debit Card,True
C17313,Basic,Monthly,361.91,Debit Card,False
C17314,Basic,Annual,455.64,UPI,True
C17315,Basic,Annual,398.4,Credit Card,True
C17316,Premium,Monthly,1095.75,Net Banking,True
C17317,Basic,Annual,448.48,Net Banking,True
C17318,Standard,Monthly,638.76,Debit Card,False
C17319,Basic,Annual,334.63,Credit Card,True
C17320,Premium,Monthly,1378.38,UPI,False
C17321,Basic,Monthly,453.03,Net Banking,True
C17322,Standard,Annual,836.23,Credit Card,False
C17323,Standard,Monthly,687.0,Net Banking,True
C17324,Standard,Annual,858.98,UPI,False
C17325,Basic,Monthly,443.53,Wallet,True
C17326,Basic,Monthly,465.79,Net Banking,True
C17327,Basic,Annual,440.72,Credit Card,True
C17328,Standard,Monthly,772.88,Debit Card,False
C17329,Basic,Monthly,320.88,Credit Card,False
C17330,Standard,Annual,812.28,Credit Card,True
C17331,Basic,Annual,437.09,UPI,True
C17332,Premium,Monthly,1155.25,Wallet,False
C17333,Premium,Monthly,1366.91,Wallet,False
C17334,Standard,Annual,764.14,Credit Card,True
C17335,Basic,Annual,410.88,Credit Card,True
C17336,Basic,Annual,372.52,UPI,False
C17337,Basic,Annual,322.36,Credit Card,False
C17338,Basic,Monthly,342.39,Credit Card,True
C17339,Standard,Annual,829.65,Net Banking,True
C17340,Standard,Annual,680.43,Net Banking,True
C17341,Premium,Monthly,1000.13,Net Banking,False
C17342,Basic,Monthly,498.4,Debit Card,True
C17343,Standard,Monthly,662.2,UPI,False
C17344,Standard,Annual,795.61,UPI,False
C17345,Standard,Monthly,877.08,Credit Card,True
C17346,Basic,Monthly,418.94,Net Banking,False
C17347,Standard,Monthly,838.71,Credit Card,False
C17348,Standard,Monthly,891.91,UPI,False
C17349,Standard,Monthly,857.11,UPI,True
C17350,Premium,Annual,1277.95,Debit Card,True
C17351,Basic,Monthly,371.74,UPI,False
C17352,Basic,Annual,395.49,Credit Card,True
C17353,Standard,Annual,851.55,UPI,True
C17354,Standard,Annual,855.01,UPI,False
C17355,Basic,Annual,468.17,UPI,False
C17356,Standard,Monthly,778.17,Wallet,False
C17357,Premium,Monthly,1237.48,Credit Card,False
C17358,Premium,Monthly,1154.67,Debit Card,False
C17359,Basic,Annual,299.67,Net Banking,True
C17360,Premium,Monthly,1381.24,UPI,True
C17361,Standard,Annual,682.1,Net Banking,True
C17362,Standard,Annual,697.9,Debit Card,True
C17363,Standard,Annual,852.04,UPI,True
C17364,Premium,Annual,1025.13,Net Banking,True
C17365,Standard,Annual,877.29,Net Banking,False
C17366,Basic,Monthly,299.27,Net Banking,False
C17367,Standard,Monthly,880.75,Credit Card,True
C17368,Standard,Monthly,735.43,Debit Card,True
C17369,Basic,Monthly,319.42,Credit Card,False
C17370,Premium,Monthly,1336.08,Credit Card,True
C17371,Standard,Monthly,867.76,Debit Card,False
C17372,Standard,Annual,730.42,Wallet,True
C17373,Basic,Monthly,437.27,UPI,True
C17374,Standard,Annual,892.81,Net Banking,True
C17375,Basic,Annual,347.14,Wallet,True
C17376,Basic,Annual,463.09,Credit Card,False
C17377,Standard,Monthly,687.57,Credit Card,False
C17378,Basic,Monthly,384.27,Credit Card,False
C17379,Standard,Annual,683.53,UPI,True
C17380,Basic,Annual,388.2,Credit Card,True
C17381,Basic,Monthly,300.02,UPI,True
C17382,Basic,Monthly,359.69,Credit Card,False
C17383,Premium,Monthly,1221.65,Credit Card,False
C17384,Standard,Annual,788.67,Debit Card,False
C17385,Standard,Monthly,790.21,UPI,True
C17386,Basic,Monthly,415.76,Net Banking,True
C17387,Basic,Monthly,357.61,Wallet,True
C17388,Premium,Monthly,1472.7,Net Banking,False
C17389,Basic,Annual,377.39,Credit Card,False
C17390,Basic,Monthly,342.38,UPI,False
C17391,Standard,Monthly,765.35,Debit Card,True
C17392,Basic,Monthly,448.79,Credit Card,False
C17393,Premium,Monthly,1005.12,UPI,True
C17394,Standard,Monthly,681.9,Debit Card,False
C17395,Basic,Monthly,464.0,Debit Card,True
C17396,Basic,Monthly,400.4,Credit Card,False
C17397,Basic,Monthly,380.7,Wallet,False
C17398,Premium,Monthly,1464.45,UPI,False
C17399,Standard,Annual,625.86,Credit Card,True
C17400,Basic,Monthly,422.11,Wallet,True
C17401,Basic,Monthly,367.44,Wallet,True
C17402,Standard,Monthly,620.25,Net Banking,False
C17403,Standard,Monthly,663.12,UPI,True
C17404,Basic,Monthly,424.59,Debit Card,False
C17405,Basic,Monthly,304.66,Debit Card,False
C17406,Basic,Monthly,417.45,Debit Card,True
C17407,Standard,Annual,886.06,Wallet,True
C17408,Premium,Monthly,1396.55,UPI,False
C17409,Basic,Monthly,368.12,Credit Card,True
C17410,Standard,Monthly,640.46,UPI,True
C17411,Basic,Annual,392.01,UPI,True
C17412,Basic,Monthly,377.59,Net Banking,False
C17413,Basic,Annual,493.35,Credit Card,True
C17414,Premium,Monthly,1493.93,UPI,False
C17415,Standard,Annual,722.18,Debit Card,False
C17416,Standard,Monthly,643.64,Credit Card,False
C17417,Basic,Annual,481.12,UPI,False
C17418,Basic,Annual,457.71,Debit Card,True
C17419,Basic,Annual,401.25,UPI,True
C17420,Standard,Monthly,708.61,Credit Card,False
C17421,Basic,Monthly,388.63,Wallet,True
C17422,Standard,Annual,869.56,Net Banking,False
C17423,Basic,Annual,335.93,Credit Card,True
C17424,Basic,Monthly,460.36,UPI,False
C17425,Standard,Monthly,604.46,Credit Card,True
C17426,Basic,Monthly,483.11,UPI,True
C17427,Basic,Annual,399.06,Credit Card,True
C17428,Basic,Monthly,344.35,Debit Card,True
C17429,Standard,Annual,599.86,Wallet,True
C17430,Standard,Monthly,766.86,Credit Card,True
C17431,Basic,Annual,347.9,UPI,True
C17432,Standard,Monthly,788.38,Credit Card,False
C17433,Basic,Monthly,355.23,UPI,False
C17434,Basic,Monthly,316.6,Credit Card,False
C17435,Basic,Monthly,400.01,Debit Card,True
C17436,Premium,Annual,1281.24,Debit Card,True
C17437,Basic,Annual,389.52,Credit Card,True
C17438,Basic,Annual,390.61,Wallet,True
C17439,Basic,Monthly,416.93,Wallet,True
C17440,Basic,Annual,404.27,Net Banking,False
C17441,Standard,Annual,638.77,Credit Card,True
C17442,Basic,Annual,338.42,Credit Card,True
C17443,Basic,Monthly,327.36,UPI,False
C17444,Standard,Monthly,806.99,Wallet,False
C17445,Basic,Annual,404.72,UPI,False
C17446,Standard,Monthly,727.96,Debit Card,False
C17447,Standard,Monthly,838.5,Net Banking,False
C17448,Basic,Annual,364.16,Credit Card,True
C17449,Standard,Annual,769.43,Net Banking,True
C17450,Basic,Monthly,313.88,Wallet,True
C17451,Standard,Monthly,822.32,Wallet,True
C17452,Basic,Annual,438.04,Credit Card,False
C17453,Basic,Monthly,459.48,UPI,False
C17454,Standard,Annual,864.34,UPI,True
C17455,Premium,Annual,1378.01,Credit Card,True
C17456,Premium,Annual,1421.24,UPI,True
C17457,Standard,Monthly,702.7,UPI,False
C17458,Basic,Annual,367.67,Debit Card,False
C17459,Basic,Annual,487.86,Debit Card,False
C17460,Basic,Annual,481.91,Credit Card,True
C17461,Standard,Annual,763.55,Wallet,True
C17462,Basic,Monthly,372.31,Net Banking,False
C17463,Premium,Monthly,1432.0,UPI,False
C17464,Basic,Monthly,363.68,Credit Card,False
C17465,Basic,Annual,329.73,UPI,True
C17466,Basic,Monthly,426.9,Credit Card,False
C17467,Premium,Annual,1020.31,UPI,False
C17468,Standard,Annual,712.73,UPI,False
C17469,Standard,Monthly,841.3,Net Banking,True
C17470,Basic,Annual,358.04,Credit Card,False
C17471,Premium,Monthly,1464.66,Credit Card,True
C17472,Basic,Annual,490.16,Wallet,False
C17473,Premium,Annual,1406.91,Wallet,False
C17474,Standard,Monthly,895.29,Debit Card,True
C17475,Basic,Annual,405.15,Credit Card,False
C17476,Standard,Monthly,769.76,Debit Card,False
C17477,Standard,Monthly,849.85,UPI,False
C17478,Basic,Monthly,397.56,Net Banking,False
C17479,Premium,Annual,1202.36,UPI,True
C17480,Basic,Monthly,421.95,Credit Card,True
C17481,Basic,Annual,430.53,UPI,True
C17482,Basic,Monthly,449.18,Credit Card,False
C17483,Basic,Annual,432.64,Credit Card,True
C17484,Standard,Monthly,822.72,Debit Card,False
C17485,Basic,Annual,433.91,Credit Card,True
C17486,Standard,Monthly,743.13,Net Banking,False
C17487,Basic,Annual,325.99,Debit Card,True
C17488,Premium,Annual,1391.72,UPI,True
C17489,Standard,Monthly,608.23,UPI,True
