customer_id,plan,contract_type,monthly_charges,tenure_months,monthly_usage_hours,support_tickets,auto_renewal,risk_score,risk_level
C16543,Basic,Annual,360.2,30,51.6,3,True,1,Medium Risk
C16544,Premium,Monthly,1266.01,25,62.7,3,False,3,High Risk
C16546,Standard,Annual,683.4,17,58.7,1,True,0,Low Risk
C16547,Basic,Monthly,368.6,21,42.5,5,True,2,Medium Risk
C16549,Basic,Monthly,407.21,17,19.0,4,False,4,High Risk
C16550,Basic,Annual,350.82,28,78.6,0,True,0,Low Risk
C16552,Standard,Monthly,677.77,15,23.4,3,True,2,Medium Risk
C16554,Basic,Monthly,392.68,12,61.0,3,False,3,High Risk
C16555,Basic,Monthly,458.19,27,50.4,2,False,2,Medium Risk
C16556,Standard,Annual,712.76,25,62.2,1,True,0,Low Risk
C16558,Basic,Monthly,314.71,19,12.2,4,False,4,High Risk
C16559,Premium,Monthly,1238.03,14,55.0,2,True,1,Medium Risk
C16560,Standard,Monthly,861.87,2,39.7,2,True,2,Medium Risk
C16561,Basic,Monthly,319.06,18,36.7,3,False,3,High Risk
C16563,Basic,Monthly,409.72,13,19.1,5,False,4,High Risk
C16564,Basic,Monthly,379.13,18,25.1,3,True,2,Medium Risk
C16565,Basic,Monthly,346.35,5,35.7,5,True,3,High Risk
C16567,Standard,Annual,858.13,17,19.6,4,True,2,Medium Risk
C16568,Basic,Monthly,447.65,13,40.7,6,True,2,Medium Risk
C16570,Basic,Annual,493.31,24,42.4,3,True,1,Medium Risk
C16571,Standard,Monthly,663.56,10,20.8,5,False,4,High Risk
C16572,Basic,Monthly,313.82,10,62.1,2,True,2,Medium Risk
C16573,Standard,Monthly,793.89,10,23.9,3,True,3,High Risk
C16574,Premium,Monthly,1209.54,12,10.6,5,False,4,High Risk
C16576,Basic,Monthly,444.06,21,64.5,1,False,2,Medium Risk
C16577,Basic,Monthly,344.24,28,82.1,1,False,2,Medium Risk
C16578,Standard,Monthly,824.03,26,50.0,2,True,1,Medium Risk
C16579,Basic,Monthly,328.9,13,65.7,2,False,2,Medium Risk
C16580,Premium,Monthly,1187.55,25,64.8,2,False,2,Medium Risk
C16581,Basic,Annual,378.08,32,45.5,3,True,1,Medium Risk
C16582,Premium,Monthly,1434.1,21,59.2,1,False,2,Medium Risk
C16583,Basic,Monthly,306.0,11,23.2,4,False,4,High Risk
C16584,Standard,Annual,648.08,26,27.9,3,True,1,Medium Risk
C16585,Basic,Annual,391.29,17,49.0,2,True,0,Low Risk
C16587,Basic,Monthly,470.61,35,32.7,3,False,3,High Risk
C16588,Standard,Monthly,770.12,2,17.6,3,True,4,High Risk
C16589,Standard,Monthly,871.23,9,64.1,1,True,2,Medium Risk
C16590,Standard,Monthly,844.79,15,35.9,2,False,2,Medium Risk
C16591,Basic,Monthly,365.08,27,22.2,3,False,3,High Risk
C16592,Premium,Monthly,1042.81,19,7.3,4,True,3,High Risk
C16593,Basic,Monthly,403.5,15,25.0,4,True,2,Medium Risk
C16595,Basic,Monthly,318.77,23,42.2,5,False,3,High Risk
C16596,Basic,Monthly,369.84,22,34.8,4,False,3,High Risk
C16597,Premium,Monthly,1012.22,30,19.8,4,False,4,High Risk
C16599,Basic,Annual,335.54,11,31.7,3,True,2,Medium Risk
C16600,Premium,Annual,1003.71,29,25.4,5,True,1,Medium Risk
C16601,Basic,Monthly,362.2,23,6.7,4,True,3,High Risk
C16602,Basic,Monthly,472.23,3,48.0,2,False,3,High Risk
C16603,Basic,Monthly,382.91,2,47.3,2,True,2,Medium Risk
C16604,Standard,Monthly,672.79,19,52.6,3,False,3,High Risk
C16605,Standard,Monthly,726.71,25,65.7,3,False,3,High Risk
C16607,Standard,Monthly,787.2,9,67.2,1,False,3,High Risk
C16608,Basic,Monthly,489.89,13,27.6,6,False,3,High Risk
C16609,Basic,Monthly,419.68,10,39.7,3,True,3,High Risk
C16610,Standard,Monthly,777.55,13,76.7,1,True,1,Medium Risk
C16611,Standard,Monthly,616.63,11,41.5,3,True,3,High Risk
C16612,Standard,Monthly,818.22,17,63.5,2,True,1,Medium Risk
C16613,Basic,Monthly,342.69,21,33.6,3,False,3,High Risk
C16614,Basic,Monthly,315.63,26,63.4,1,True,1,Medium Risk
C16615,Standard,Monthly,838.29,16,9.6,5,False,4,High Risk
C16616,Basic,Monthly,330.85,17,53.1,2,False,2,Medium Risk
C16617,Basic,Monthly,488.57,20,69.8,1,True,1,Medium Risk
C16618,Basic,Annual,331.64,25,16.6,3,True,2,Medium Risk
C16619,Basic,Monthly,397.74,7,55.8,1,False,3,High Risk
C16620,Standard,Annual,868.88,5,48.0,2,True,1,Medium Risk
C16621,Standard,Annual,681.08,34,33.8,3,True,1,Medium Risk
C16622,Standard,Monthly,681.09,19,72.2,2,False,2,Medium Risk
C16624,Basic,Monthly,491.41,12,34.7,3,False,3,High Risk
C16625,Basic,Annual,359.82,10,18.1,5,True,3,High Risk
C16627,Basic,Monthly,415.95,26,6.3,4,True,3,High Risk
C16630,Standard,Monthly,840.58,2,53.7,2,True,2,Medium Risk
C16632,Standard,Monthly,688.1,16,39.6,3,False,3,High Risk
C16633,Basic,Monthly,384.06,16,30.7,3,True,2,Medium Risk
C16634,Basic,Annual,407.14,8,17.3,4,False,4,High Risk
C16635,Premium,Monthly,1268.1,11,62.9,1,False,3,High Risk
C16636,Basic,Monthly,430.19,7,28.6,3,False,4,High Risk
C16637,Standard,Annual,602.77,29,22.4,3,True,1,Medium Risk
C16639,Standard,Annual,638.85,10,62.5,2,False,2,Medium Risk
C16640,Basic,Monthly,486.66,12,66.9,0,True,1,Medium Risk
C16641,Basic,Monthly,441.07,20,31.3,5,True,2,Medium Risk
C16642,Basic,Annual,484.27,17,28.2,3,True,1,Medium Risk
C16643,Standard,Monthly,678.57,7,5.1,5,True,4,High Risk
C16645,Basic,Monthly,309.28,14,62.8,1,True,1,Medium Risk
C16646,Basic,Monthly,488.16,19,34.5,3,True,2,Medium Risk
C16647,Standard,Monthly,697.52,12,31.5,4,False,3,High Risk
C16648,Basic,Monthly,428.43,15,59.6,1,False,2,Medium Risk
C16651,Standard,Monthly,775.77,27,54.5,3,True,2,Medium Risk
C16652,Premium,Annual,1142.08,26,43.9,2,True,0,Low Risk
C16653,Basic,Annual,410.28,23,19.4,6,True,2,Medium Risk
C16654,Standard,Monthly,836.69,1,22.1,5,False,4,High Risk
C16655,Standard,Monthly,727.01,9,52.8,2,True,2,Medium Risk
C16656,Standard,Monthly,669.69,25,72.1,0,False,2,Medium Risk
C16657,Standard,Monthly,721.43,35,62.5,1,True,1,Medium Risk
C16658,Basic,Annual,316.81,23,61.3,1,False,1,Medium Risk
C16659,Basic,Annual,409.66,31,37.9,4,False,2,Medium Risk
C16660,Standard,Annual,683.89,9,80.2,0,True,1,Medium Risk
C16661,Premium,Monthly,1232.42,26,24.0,4,True,2,Medium Risk
C16662,Basic,Annual,453.36,26,54.9,2,True,0,Low Risk
C16663,Premium,Annual,1469.76,19,44.2,3,True,1,Medium Risk
C16664,Basic,Monthly,300.32,10,14.8,4,False,5,High Risk
C16666,Standard,Monthly,847.95,2,45.2,3,False,4,High Risk
C16667,Standard,Monthly,625.71,4,39.9,4,True,3,High Risk
C16668,Basic,Annual,478.27,28,54.7,1,True,0,Low Risk
C16669,Basic,Monthly,384.76,17,25.0,3,False,3,High Risk
C16670,Basic,Monthly,415.28,9,70.4,1,True,2,Medium Risk
C16671,Standard,Monthly,620.24,9,28.7,3,True,3,High Risk
C16674,Premium,Annual,1232.97,35,52.8,2,True,0,Low Risk
C16676,Standard,Annual,742.73,23,4.6,5,False,3,High Risk
C16677,Standard,Annual,775.29,25,52.8,2,False,1,Medium Risk
C16678,Basic,Monthly,492.64,8,23.0,5,False,4,High Risk
C16679,Basic,Monthly,366.6,13,9.5,5,False,4,High Risk
C16681,Standard,Monthly,835.01,16,42.9,2,False,2,Medium Risk
C16682,Basic,Monthly,324.67,9,3.7,6,False,5,High Risk
C16685,Standard,Monthly,711.59,26,72.0,1,False,2,Medium Risk
C16686,Basic,Monthly,403.51,29,58.0,1,True,1,Medium Risk
C16687,Standard,Monthly,817.28,15,41.7,3,True,2,Medium Risk
C16688,Standard,Annual,685.01,8,74.7,1,True,1,Medium Risk
C16689,Standard,Monthly,832.91,10,25.1,3,True,3,High Risk
C16692,Standard,Annual,807.14,0,28.3,3,True,2,Medium Risk
C16693,Premium,Monthly,1244.28,24,25.3,5,False,3,High Risk
C16694,Standard,Annual,646.81,11,62.0,1,False,2,Medium Risk
C16695,Premium,Annual,1139.27,24,35.4,3,True,1,Medium Risk
C16698,Basic,Monthly,359.91,31,48.0,2,False,2,Medium Risk
C16700,Basic,Monthly,498.78,9,63.9,1,False,3,High Risk
C16701,Premium,Monthly,1050.37,14,69.4,2,True,1,Medium Risk
C16703,Standard,Monthly,894.74,0,33.9,3,False,4,High Risk
C16704,Basic,Annual,447.71,25,80.7,2,True,0,Low Risk
C16706,Premium,Annual,1002.37,31,24.6,7,False,2,Medium Risk
C16707,Basic,Monthly,399.23,27,44.6,3,True,2,Medium Risk
C16710,Premium,Monthly,1104.93,2,46.8,2,False,3,High Risk
C16711,Standard,Monthly,787.35,7,31.9,5,False,4,High Risk
C16712,Basic,Monthly,392.9,8,42.4,4,False,4,High Risk
C16713,Basic,Monthly,427.64,12,25.7,4,False,3,High Risk
C16714,Premium,Monthly,1333.14,35,30.8,4,True,2,Medium Risk
C16715,Basic,Monthly,418.23,11,35.5,4,True,3,High Risk
C16716,Basic,Monthly,490.47,9,23.0,6,False,4,High Risk
C16720,Basic,Monthly,394.04,25,49.8,2,False,2,Medium Risk
C16721,Standard,Monthly,721.03,6,50.0,3,False,4,High Risk
C16722,Standard,Monthly,661.07,7,50.1,3,True,3,High Risk
C16723,Basic,Monthly,374.11,1,75.0,0,False,3,High Risk
C16724,Basic,Monthly,492.51,10,33.8,3,False,4,High Risk
C16725,Basic,Annual,333.41,26,31.8,3,True,1,Medium Risk
C16728,Basic,Monthly,438.32,6,39.3,4,False,4,High Risk
C16729,Standard,Monthly,778.24,9,12.6,5,True,4,High Risk
C16731,Standard,Annual,896.67,24,73.0,2,False,1,Medium Risk
C16732,Basic,Monthly,455.88,8,72.9,3,False,4,High Risk
C16733,Premium,Monthly,1136.73,30,43.2,3,False,3,High Risk
C16735,Standard,Annual,856.88,3,82.4,1,False,2,Medium Risk
C16736,Standard,Monthly,623.25,8,58.9,1,True,2,Medium Risk
C16737,Basic,Monthly,418.39,0,66.1,4,True,3,High Risk
C16738,Basic,Monthly,306.73,0,62.2,2,True,2,Medium Risk
C16739,Standard,Monthly,637.59,18,11.2,4,False,4,High Risk
C16740,Standard,Monthly,785.01,0,40.5,3,False,4,High Risk
C16742,Basic,Monthly,391.9,33,60.7,2,False,2,Medium Risk
C16743,Standard,Annual,764.1,30,21.5,4,True,1,Medium Risk
C16745,Standard,Monthly,680.05,24,42.3,3,False,3,High Risk
C16748,Basic,Annual,454.87,28,18.1,4,True,2,Medium Risk
C16750,Basic,Monthly,489.96,33,71.3,0,True,1,Medium Risk
C16751,Standard,Monthly,895.08,25,62.6,1,False,2,Medium Risk
C16752,Standard,Monthly,636.86,15,17.2,4,False,4,High Risk
C16753,Premium,Annual,1101.9,25,50.6,2,True,0,Low Risk
C16754,Basic,Monthly,497.85,0,38.0,3,True,3,High Risk
C16755,Basic,Annual,331.13,31,56.9,2,False,1,Medium Risk
C16756,Standard,Monthly,621.89,9,13.6,4,True,4,High Risk
C16757,Standard,Monthly,747.19,10,0.0,4,False,5,High Risk
C16758,Basic,Monthly,414.77,19,24.5,3,True,2,Medium Risk
C16759,Standard,Annual,602.01,17,24.4,3,False,2,Medium Risk
C16762,Standard,Monthly,645.56,31,44.7,2,False,2,Medium Risk
C16764,Standard,Monthly,809.42,35,39.0,3,True,2,Medium Risk
C16765,Basic,Monthly,434.99,11,60.8,2,True,2,Medium Risk
C16766,Premium,Monthly,1343.05,7,48.9,2,False,3,High Risk
C16767,Basic,Monthly,490.98,16,44.1,2,False,2,Medium Risk
C16768,Basic,Monthly,374.19,7,38.9,3,False,4,High Risk
C16771,Basic,Monthly,446.09,14,16.1,6,False,4,High Risk
C16772,Basic,Monthly,446.17,27,61.3,2,False,2,Medium Risk
C16773,Premium,Annual,1121.95,15,28.4,4,False,2,Medium Risk
C16775,Premium,Annual,1342.53,31,55.9,2,True,0,Low Risk
C16776,Standard,Annual,789.95,33,70.0,2,True,0,Low Risk
C16778,Standard,Annual,787.63,23,15.1,4,True,2,Medium Risk
C16779,Basic,Monthly,330.06,25,36.7,5,True,2,Medium Risk
C16780,Premium,Monthly,1361.12,15,49.0,2,False,2,Medium Risk
C16783,Premium,Annual,1250.1,16,48.7,3,True,1,Medium Risk
C16784,Basic,Monthly,389.48,9,13.2,5,False,5,High Risk
C16785,Standard,Monthly,617.1,19,41.8,5,False,3,High Risk
C16786,Premium,Monthly,1183.69,10,44.5,3,True,3,High Risk
C16789,Standard,Monthly,672.27,23,35.9,5,True,2,Medium Risk
C16790,Standard,Monthly,703.42,13,45.0,3,True,2,Medium Risk
C16791,Basic,Annual,431.12,31,29.5,5,True,1,Medium Risk
C16792,Basic,Monthly,424.38,0,60.1,1,True,2,Medium Risk
C16793,Basic,Annual,316.85,20,56.3,3,False,2,Medium Risk
C16795,Standard,Annual,680.81,16,65.9,2,False,1,Medium Risk
C16796,Premium,Monthly,1129.77,30,12.6,4,True,3,High Risk
C16798,Basic,Monthly,322.37,19,34.9,3,False,3,High Risk
C16799,Premium,Monthly,1474.29,6,79.9,1,False,3,High Risk
C16802,Basic,Monthly,412.9,13,35.6,3,False,3,High Risk
C16803,Basic,Monthly,425.59,23,63.8,2,False,2,Medium Risk
C16804,Standard,Monthly,610.31,22,30.4,4,True,2,Medium Risk
C16805,Basic,Annual,419.25,13,16.5,5,True,2,Medium Risk
C16806,Basic,Annual,410.84,31,72.1,0,True,0,Low Risk
C16807,Standard,Monthly,667.33,7,26.6,3,False,4,High Risk
C16808,Standard,Annual,635.73,19,37.6,3,True,1,Medium Risk
C16809,Standard,Monthly,619.35,16,25.4,4,True,2,Medium Risk
C16810,Basic,Annual,323.95,33,66.4,2,True,0,Low Risk
C16811,Premium,Annual,1243.15,28,41.2,2,True,0,Low Risk
C16812,Basic,Annual,463.62,18,15.7,5,False,3,High Risk
C16813,Standard,Annual,803.25,11,32.5,3,True,2,Medium Risk
C16814,Basic,Monthly,402.46,24,15.1,5,False,4,High Risk
C16816,Premium,Monthly,1346.26,25,76.9,2,False,2,Medium Risk
C16817,Premium,Monthly,1090.98,14,41.2,4,False,3,High Risk
C16818,Basic,Monthly,355.01,11,61.2,2,False,3,High Risk
C16819,Premium,Monthly,1086.81,3,50.0,3,True,3,High Risk
C16820,Basic,Annual,375.99,23,40.7,2,True,0,Low Risk
C16821,Premium,Annual,1130.66,12,90.0,1,True,0,Low Risk
C16822,Premium,Monthly,1469.68,13,14.8,5,False,4,High Risk
C16823,Basic,Annual,491.77,21,43.6,2,True,0,Low Risk
C16824,Basic,Annual,410.94,7,74.3,1,True,1,Medium Risk
C16825,Basic,Monthly,314.7,8,37.6,3,False,4,High Risk
C16827,Standard,Monthly,738.49,25,60.0,1,True,1,Medium Risk
C16828,Basic,Monthly,300.12,16,23.9,3,True,2,Medium Risk
C16829,Premium,Annual,1338.94,24,64.9,1,True,0,Low Risk
C16830,Premium,Annual,1369.39,29,36.2,2,True,0,Low Risk
C16831,Standard,Monthly,787.08,6,16.1,4,True,4,High Risk
C16832,Premium,Monthly,1469.32,25,20.2,5,False,3,High Risk
C16834,Basic,Monthly,422.34,30,73.2,1,True,1,Medium Risk
C16835,Standard,Annual,605.68,35,31.0,3,True,1,Medium Risk
C16836,Basic,Monthly,390.88,14,34.3,5,False,3,High Risk
C16837,Premium,Annual,1309.08,26,49.5,2,False,1,Medium Risk
C16838,Basic,Monthly,355.26,12,55.2,2,False,2,Medium Risk
C16839,Standard,Monthly,740.97,28,63.7,1,True,1,Medium Risk
C16840,Basic,Monthly,398.32,0,40.8,2,False,3,High Risk
C16841,Basic,Annual,447.79,33,32.2,3,False,2,Medium Risk
C16842,Basic,Annual,470.12,25,24.6,4,True,1,Medium Risk
C16843,Premium,Annual,1144.53,27,41.6,3,True,1,Medium Risk
C16846,Standard,Monthly,822.36,12,35.5,4,False,3,High Risk
C16847,Basic,Monthly,429.28,20,31.5,3,False,3,High Risk
C16849,Basic,Monthly,310.34,34,57.4,3,False,3,High Risk
C16850,Standard,Monthly,777.47,1,25.1,3,True,3,High Risk
C16851,Basic,Annual,313.91,6,29.8,3,True,2,Medium Risk
C16852,Standard,Monthly,660.46,24,9.3,5,True,3,High Risk
C16855,Basic,Annual,381.61,13,28.8,6,True,1,Medium Risk
C16856,Premium,Monthly,1153.54,15,52.4,3,False,3,High Risk
C16857,Basic,Monthly,328.59,35,76.2,0,False,2,Medium Risk
C16858,Basic,Annual,464.47,27,52.2,2,True,0,Low Risk
C16859,Basic,Annual,481.02,31,35.0,3,False,2,Medium Risk
C16860,Premium,Monthly,1457.64,5,32.0,3,False,4,High Risk
C16861,Premium,Annual,1328.35,25,33.9,3,True,1,Medium Risk
C16862,Standard,Monthly,702.65,24,69.0,2,False,2,Medium Risk
C16863,Premium,Monthly,1261.91,5,54.7,1,False,3,High Risk
C16865,Premium,Monthly,1280.88,2,61.3,3,False,4,High Risk
C16866,Basic,Monthly,323.5,14,51.3,1,False,2,Medium Risk
C16867,Premium,Monthly,1146.47,34,39.2,2,True,1,Medium Risk
C16870,Basic,Annual,353.36,24,43.1,3,True,1,Medium Risk
C16871,Basic,Monthly,303.1,14,43.9,2,True,1,Medium Risk
C16872,Standard,Monthly,877.35,22,62.7,2,False,2,Medium Risk
C16873,Premium,Monthly,1200.2,31,22.7,4,False,3,High Risk
C16874,Standard,Monthly,782.19,9,56.1,3,True,3,High Risk
C16876,Standard,Annual,766.52,32,22.6,5,True,1,Medium Risk
C16877,Standard,Annual,637.91,32,64.5,2,True,0,Low Risk
C16878,Basic,Annual,448.23,17,76.8,1,False,1,Medium Risk
C16879,Standard,Monthly,629.82,16,12.1,4,False,4,High Risk
C16880,Basic,Annual,361.81,13,70.7,1,True,0,Low Risk
C16881,Premium,Monthly,1270.31,5,53.4,2,False,3,High Risk
C16884,Premium,Monthly,1334.24,14,9.3,6,True,3,High Risk
C16886,Standard,Monthly,702.74,2,23.1,4,True,3,High Risk
C16887,Basic,Monthly,340.82,15,84.8,1,False,2,Medium Risk
C16888,Basic,Monthly,358.28,25,45.9,2,True,1,Medium Risk
C16890,Premium,Annual,1353.09,29,44.0,4,True,1,Medium Risk
C16894,Basic,Monthly,421.89,15,74.9,0,False,2,Medium Risk
C16896,Premium,Monthly,1130.44,10,23.3,5,True,3,High Risk
C16898,Standard,Monthly,720.17,3,17.9,4,False,5,High Risk
C16900,Premium,Annual,1441.14,36,81.0,1,False,1,Medium Risk
C16901,Standard,Monthly,761.28,24,46.4,2,False,2,Medium Risk
C16902,Standard,Monthly,721.46,6,54.4,3,False,4,High Risk
C16903,Premium,Annual,1386.96,4,34.6,3,False,3,High Risk
C16904,Basic,Monthly,406.32,3,43.4,2,False,3,High Risk
C16905,Basic,Monthly,413.18,18,45.5,2,True,1,Medium Risk
C16906,Basic,Annual,411.96,35,7.4,5,True,2,Medium Risk
C16907,Premium,Monthly,1409.4,26,66.1,4,True,2,Medium Risk
C16908,Basic,Monthly,340.81,30,55.5,1,False,2,Medium Risk
C16909,Premium,Monthly,1346.07,8,42.3,2,False,3,High Risk
C16911,Premium,Monthly,1281.62,7,71.5,3,False,4,High Risk
C16912,Basic,Annual,397.43,21,75.1,1,False,1,Medium Risk
C16913,Basic,Monthly,313.16,5,50.4,4,False,4,High Risk
C16914,Basic,Monthly,306.91,4,60.4,1,True,2,Medium Risk
C16915,Standard,Annual,805.44,21,17.6,4,True,2,Medium Risk
C16916,Premium,Annual,1214.36,30,61.5,2,False,1,Medium Risk
C16917,Basic,Annual,456.94,22,33.9,3,True,1,Medium Risk
C16919,Basic,Monthly,332.04,12,47.0,3,False,3,High Risk
C16924,Basic,Annual,353.18,25,44.5,4,True,1,Medium Risk
C16926,Basic,Monthly,331.63,5,24.1,3,True,3,High Risk
C16927,Standard,Monthly,775.89,0,53.3,2,False,3,High Risk
C16929,Premium,Monthly,1054.11,15,58.8,3,False,3,High Risk
C16931,Basic,Monthly,468.22,6,48.8,3,False,4,High Risk
C16932,Standard,Monthly,663.05,6,19.8,5,False,5,High Risk
C16934,Basic,Annual,419.07,15,32.8,4,False,2,Medium Risk
C16935,Basic,Monthly,476.79,33,13.1,5,True,3,High Risk
C16936,Standard,Annual,783.35,33,43.7,3,True,1,Medium Risk
C16937,Standard,Monthly,890.13,26,60.6,3,False,3,High Risk
C16938,Premium,Monthly,1323.19,13,17.0,4,True,3,High Risk
C16941,Basic,Monthly,466.16,13,16.2,5,False,4,High Risk
C16943,Premium,Annual,1392.86,35,49.3,2,True,0,Low Risk
C16944,Basic,Annual,425.5,32,57.7,1,True,0,Low Risk
C16945,Premium,Annual,1217.13,27,44.9,3,False,2,Medium Risk
C16947,Basic,Annual,395.07,35,64.3,1,True,0,Low Risk
C16948,Premium,Monthly,1392.24,33,54.1,1,True,1,Medium Risk
C16949,Basic,Monthly,478.9,9,67.8,0,False,3,High Risk
C16950,Basic,Monthly,377.51,0,22.7,5,True,3,High Risk
C16951,Basic,Monthly,387.5,32,40.2,2,True,1,Medium Risk
C16952,Basic,Monthly,403.82,1,50.0,2,True,2,Medium Risk
C16953,Basic,Monthly,480.7,33,39.2,3,False,3,High Risk
C16954,Standard,Monthly,830.16,3,28.3,3,True,3,High Risk
C16955,Standard,Monthly,896.92,5,54.9,2,True,2,Medium Risk
C16956,Premium,Monthly,1362.35,1,18.9,4,False,5,High Risk
C16958,Standard,Monthly,708.79,8,4.9,5,False,5,High Risk
C16959,Basic,Monthly,458.39,33,18.5,4,False,4,High Risk
C16960,Standard,Monthly,615.21,26,37.3,3,True,2,Medium Risk
C16961,Basic,Monthly,389.9,14,68.4,1,True,1,Medium Risk
C16962,Standard,Annual,783.7,10,54.3,1,False,2,Medium Risk
C16963,Basic,Annual,400.76,36,9.1,4,True,2,Medium Risk
C16964,Basic,Monthly,429.77,9,14.3,4,True,4,High Risk
C16965,Premium,Monthly,1386.1,10,27.8,4,False,4,High Risk
C16966,Premium,Monthly,1042.02,4,42.3,2,True,2,Medium Risk
C16967,Standard,Monthly,764.35,21,71.7,1,False,2,Medium Risk
C16968,Basic,Monthly,360.36,23,45.7,2,True,1,Medium Risk
C16969,Basic,Annual,437.17,4,64.1,2,True,1,Medium Risk
C16970,Premium,Monthly,1356.66,1,45.1,4,True,3,High Risk
C16971,Basic,Monthly,428.7,14,45.2,3,True,2,Medium Risk
C16972,Basic,Monthly,454.83,3,34.9,4,False,4,High Risk
C16974,Premium,Annual,1133.93,2,23.5,4,True,2,Medium Risk
C16977,Standard,Monthly,867.42,7,43.8,3,True,3,High Risk
C16979,Basic,Annual,463.92,30,32.1,3,True,1,Medium Risk
C16980,Standard,Monthly,676.44,35,33.7,3,False,3,High Risk
C16982,Premium,Monthly,1269.82,30,18.6,4,True,3,High Risk
C16983,Standard,Annual,785.62,22,57.2,1,True,0,Low Risk
C16984,Standard,Monthly,878.24,14,30.9,3,True,2,Medium Risk
C16985,Premium,Monthly,1029.49,5,37.1,3,True,3,High Risk
C16986,Basic,Monthly,334.64,1,66.7,1,False,3,High Risk
C16987,Premium,Annual,1199.1,31,19.4,4,True,2,Medium Risk
C16988,Basic,Monthly,308.24,15,64.6,2,False,2,Medium Risk
C16989,Premium,Monthly,1348.85,21,34.1,4,True,2,Medium Risk
C16990,Basic,Monthly,466.3,27,53.7,3,False,3,High Risk
C16991,Basic,Annual,331.94,24,23.7,5,True,1,Medium Risk
C16992,Premium,Annual,1137.53,22,51.3,2,True,0,Low Risk
C16993,Premium,Monthly,1497.66,29,47.0,3,True,2,Medium Risk
C16994,Premium,Monthly,1349.16,23,43.6,2,False,2,Medium Risk
C16995,Premium,Monthly,1461.78,11,25.8,3,True,3,High Risk
C16996,Standard,Monthly,605.64,21,59.1,2,False,2,Medium Risk
C16997,Basic,Annual,401.83,35,17.9,4,False,3,High Risk
C16999,Basic,Monthly,374.6,23,28.6,5,True,2,Medium Risk
C17000,Standard,Monthly,737.46,28,34.3,5,False,3,High Risk
C17001,Basic,Monthly,423.75,34,31.7,3,False,3,High Risk
C17002,Basic,Monthly,461.61,17,72.0,2,False,2,Medium Risk
C17004,Basic,Monthly,360.08,2,59.0,2,False,3,High Risk
C17005,Standard,Annual,605.87,31,42.7,3,False,2,Medium Risk
C17006,Standard,Monthly,706.7,24,50.0,3,True,2,Medium Risk
C17007,Standard,Monthly,713.03,12,60.6,3,False,3,High Risk
C17009,Standard,Monthly,658.77,0,53.8,4,False,4,High Risk
C17010,Premium,Annual,1372.91,21,35.7,4,True,1,Medium Risk
C17011,Premium,Monthly,1330.85,29,19.7,4,False,4,High Risk
C17012,Premium,Annual,1239.3,10,24.8,4,True,2,Medium Risk
C17014,Basic,Monthly,364.73,29,36.9,3,False,3,High Risk
C17015,Basic,Monthly,376.61,28,39.1,2,True,1,Medium Risk
C17016,Premium,Annual,1274.11,9,65.6,2,True,1,Medium Risk
C17017,Premium,Monthly,1401.29,23,37.0,5,True,2,Medium Risk
C17018,Basic,Annual,427.49,32,39.7,2,True,0,Low Risk
C17020,Basic,Monthly,357.9,28,33.9,3,False,3,High Risk
C17021,Premium,Annual,1419.67,35,68.0,1,True,0,Low Risk
C17022,Basic,Monthly,378.72,25,37.0,3,True,2,Medium Risk
C17023,Standard,Monthly,749.0,33,41.5,2,True,1,Medium Risk
C17024,Standard,Monthly,776.45,27,59.8,2,False,2,Medium Risk
C17025,Standard,Annual,704.36,5,53.8,1,True,1,Medium Risk
C17026,Standard,Monthly,611.34,10,74.3,0,False,3,High Risk
C17027,Standard,Annual,669.11,26,18.5,5,True,2,Medium Risk
C17028,Basic,Monthly,478.59,0,65.8,2,True,2,Medium Risk
C17030,Premium,Monthly,1470.8,33,63.3,2,False,2,Medium Risk
C17031,Premium,Annual,1049.44,4,33.4,3,True,2,Medium Risk
C17032,Premium,Annual,1390.29,20,22.2,4,True,1,Medium Risk
C17034,Basic,Monthly,452.1,21,28.7,4,False,3,High Risk
C17035,Basic,Annual,427.74,36,22.0,3,False,2,Medium Risk
C17037,Basic,Annual,346.93,15,44.6,2,True,0,Low Risk
C17038,Standard,Monthly,845.61,21,15.5,5,True,3,High Risk
C17039,Premium,Monthly,1074.48,7,45.8,7,True,3,High Risk
C17041,Standard,Monthly,829.11,16,30.5,4,False,3,High Risk
C17044,Basic,Annual,326.52,35,58.6,2,True,0,Low Risk
C17046,Basic,Annual,402.04,1,62.7,2,True,1,Medium Risk
C17047,Basic,Monthly,496.52,6,30.7,4,False,4,High Risk
C17048,Premium,Monthly,1419.08,2,7.2,4,True,4,High Risk
C17051,Basic,Monthly,343.84,11,36.1,3,False,4,High Risk
